year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez
2018,663136000,SEN,tuna_purse_seines,77.3,2107,2706.3114633543746,PONT SAINT LOUIS,6WLC,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,55.75097222222223,150879.49521815134,10
2018,224303000,ESP,tuna_purse_seines,35.18,191.133333333,737.1409976324908,ZAHARA TRES,ECHG,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,1.3720833333333333,1011.4188771682467,1
2018,312051000,BLZ,tuna_purse_seines,50.94005,828,1628.26700240245,HARMONIA 1,V3UA5,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,272.6579166666668,443959.88865213055,36
2018,228066900,FRA,tuna_purse_seines,77,2357,3920,F/V GEVRED,FIUO,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,114.25069444444448,447862.72222222236,20
2018,224733000,ESP,tuna_purse_seines,82.002,2767,2930.799821405367,MAR DE SERGIO,EHNB,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,14.771944444444443,43293.61213958778,2
2018,627073000,GHA,tuna_purse_seines,70.59,1100,2612.3583412540665,PANOFI PATH FINDER,9GIK,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,23.14375,60459.768360398804,7
2018,355794000,PAN,tuna_purse_seines,35.1,339,909.1239068968728,IRENE,HP3077,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,9.804027777777776,8913.076036658797,3
2018,228280000,FRA,tuna_purse_seines,61,1310.667533604557,2458,F/V CAP BOJADOR,FGPI,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,199.0638888888889,489299.0388888889,29
2018,226180000,FRA,tuna_purse_seines,67.3,1606,2950,F/V STERENN,FIYL,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,188.22250000000003,555256.3750000001,25
2018,224709000,ESP,tuna_purse_seines,75.4525,1929,3529.41,MONTEMAIOR,EHTT,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,49.8498611111111,175940.59830416663,8
2018,627997000,GHA,tuna_purse_seines,62.0133333333,995,2207,PANOFI MASTER,9GIH,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,32.63388888888889,72022.99277777778,6
2018,227370000,FRA,tuna_purse_seines,47.76643747655,865.7086614730644,1424.3902556088929,F/V J.L.RAPHAEL 2,FGTX,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,2.17625,3099.829293768853,1
2018,374573000,CUW,tuna_purse_seines,79.809112343025,2069,4307.650718711925,CAPE CORAL,3FEM8,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,122.80888888888887,529017.7984864351,20
2018,227835000,FRA,tuna_purse_seines,61,1576.0503584095786,2458,F/V AVEL VOR,FGPK,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,104.25319444444443,256254.3519444444,17
2018,228128000,FRA,tuna_purse_seines,78.329,1790.5082989002788,3091,F/V VIA AVENIR,FGPJ,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,177.7556944444445,549442.851527778,25
2018,225458000,ESP,tuna_purse_seines,46.3,480,1952.8778965897668,HAIZEA BAT,EAKQ,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,38.96236111111109,76088.73381283756,8
2018,224224000,ESP,tuna_purse_seines,30,162,308.82,AGURTZA BERRIA,EBSJ,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,30.516805555555553,9424.199891666665,10
2018,224587000,ESP,tuna_purse_seines,80.32,2172,3473.635,ZUBEROA,EGVV,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,27.06180555555556,94002.83494097224,6
2018,332154000,GTM,tuna_purse_seines,79.8,2109,3365.7159350230836,SANT YAGO UNO,TGQU,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,102.90041666666666,346333.57209551486,25
2018,627994000,GHA,tuna_purse_seines,61.98,994.5,2059,PANOFI FRONTIER,9GIF,8473,200NM,Ivory Coast Exclusive Economic Zone,CIV,CIV,NA,NA,32.24180555555556,66385.8776388889,9
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8474,200NM,Nigerian Exclusive Economic Zone,NGA,NGA,NA,NA,1540.753472222221,4942428.9881944405,158
2018,359004000,SLV,tuna_purse_seines,79.42625,2157,3270.605,MONTEALEGRE,YSC2005,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,396.2154166666666,1295864.122827083,43
2018,332154000,GTM,tuna_purse_seines,79.8,2109,3365.7159350230836,SANT YAGO UNO,TGQU,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,187.2931944444446,630375.689063044,29
2018,312191000,BLZ,tuna_purse_seines,87,2548,3847.6432429716892,PLAYA DE AZKORRI,V3ML9,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,254.41180555555565,978885.8645780609,30
2018,374573000,CUW,tuna_purse_seines,79.809112343025,2069,4307.650718711925,CAPE CORAL,3FEM8,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,206.06430555555556,887653.0539272627,28
2018,617095000,CUW,tuna_purse_seines,91.13076637422223,2863,5343.105939269878,EGALABUR,D4GX,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,401.4258333333331,2144860.7542596925,39
2018,332001000,GTM,tuna_purse_seines,79.8,2109,3492.2577749386,SANT YAGO TRES,TGSY3,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,20.567638888888883,71827.49682185172,5
2018,359101000,SLV,tuna_purse_seines,76.755,1902,3288.97294160495,MONTEFRISA NUEVE,YSC3216,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,92.81680555555559,305271.9619984303,18
2018,306783000,CUW,tuna_purse_seines,79.5,1988,3582.1180170766097,GALERNA,PJQD,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,303.40583333333416,1086835.5020694793,36
2018,359102000,SLV,tuna_purse_seines,76.78,1931,3223.3460039475,MONTECELO,YSC2216,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,303.49041666666665,978254.6217988617,36
2018,306097000,CUW,tuna_purse_seines,76.34,2158,4005.9041640033997,GURIA,PJCP,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,272.80722222222175,1092839.587470199,32
2018,312590000,BLZ,tuna_purse_seines,81,2400,3315.5756685183296,TXORI BERRI,V3UO9,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,139.66083333333344,463056.06084499403,24
2018,306034000,CUW,tuna_purse_seines,107.67,4164,5111.885184428737,PACIFIC STAR,PJEW,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,287.75875000000013,1470989.6908147335,40
2018,663136000,SEN,tuna_purse_seines,77.3,2107,2706.3114633543746,PONT SAINT LOUIS,6WLC,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,160.42222222222225,434152.49897678295,22
2018,353171000,CUW,tuna_purse_seines,70.65921560874445,2136,3203.5170010021443,ALBACORA CARIBE,H9HB,8476,200NM,Gabonese Exclusive Economic Zone,GAB,GAB,NA,NA,193.27486111111102,619159.3034357723,34
2018,228167000,FRA,tuna_purse_seines,78.239,1956.4858687194924,3091,F/V VIA MISTRAL,FGRY,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,167.9576388888889,519157.0618055556,19
2018,353171000,CUW,tuna_purse_seines,70.65921560874445,2136,3203.5170010021443,ALBACORA CARIBE,H9HB,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,453.41736111111214,1452530.2248689763,55
2018,306034000,CUW,tuna_purse_seines,107.67,4164,5111.885184428737,PACIFIC STAR,PJEW,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,257.59263888888887,1316783.994354013,35
2018,226180000,FRA,tuna_purse_seines,67.3,1606,2950,F/V STERENN,FIYL,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,116.7147222222221,344308.43055555515,21
2018,359004000,SLV,tuna_purse_seines,79.42625,2157,3270.605,MONTEALEGRE,YSC2005,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,408.38263888888935,1335658.300663196,45
2018,306097000,CUW,tuna_purse_seines,76.34,2158,4005.9041640033997,GURIA,PJCP,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,258.2838888888888,1034660.505994991,40
2018,617095000,CUW,tuna_purse_seines,91.13076637422223,2863,5343.105939269878,EGALABUR,D4GX,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,32.947500000000026,176041.98293409444,4
2018,224733000,ESP,tuna_purse_seines,82.002,2767,2930.799821405367,MAR DE SERGIO,EHNB,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,150.2840277777778,440452.40177119034,21
2018,224709000,ESP,tuna_purse_seines,75.4525,1929,3529.41,MONTEMAIOR,EHTT,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,38.5052777777778,135900.91244166673,5
2018,306094000,CUW,tuna_purse_seines,76.745,1897,2994.83689688412,ALBACORA  NUEVE,PJXU,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,54.459305555555574,163096.73765646416,6
2018,332154000,GTM,tuna_purse_seines,79.8,2109,3365.7159350230836,SANT YAGO UNO,TGQU,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,50.56750000000001,170195.8405442798,10
2018,224580000,ESP,tuna_purse_seines,52.3,912,1481.295,EGALUZE,EFHD,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,127.15277777777777,188350.77395833333,14
2018,312191000,BLZ,tuna_purse_seines,87,2548,3847.6432429716892,PLAYA DE AZKORRI,V3ML9,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,198.37319444444458,763269.2811908763,24
2018,225459000,ESP,tuna_purse_seines,87,2591,4480,PLAYA DE RIS,EAKV,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,135.39499999999987,606569.5999999994,12
2018,224745000,ESP,tuna_purse_seines,54.5,940,1481.295,ALBONIGA,EDKU,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,55.42138888888894,82095.42625416674,6
2018,224727000,ESP,tuna_purse_seines,85.85,2336,3368.825,F/V ALBACORA QUINCE,EDUS,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,11.124722222222225,37477.242340277786,2
2018,224531000,ESP,tuna_purse_seines,74.2716666667,2112,3472.154,PLAYA DE NOJA,EFAO,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,182.79374999999987,634688.0502374995,21
2018,663136000,SEN,tuna_purse_seines,77.3,2107,2706.3114633543746,PONT SAINT LOUIS,6WLC,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,123.03166666666655,332962.00985559396,19
2018,374573000,CUW,tuna_purse_seines,79.809112343025,2069,4307.650718711925,CAPE CORAL,3FEM8,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,33.603472222222216,144752.02126927173,9
2018,228280000,FRA,tuna_purse_seines,61,1310.667533604557,2458,F/V CAP BOJADOR,FGPI,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,128.60527777777781,316111.77277777786,22
2018,224587000,ESP,tuna_purse_seines,80.32,2172,3473.635,ZUBEROA,EGVV,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,63.39972222222222,220227.4941013889,8
2018,228066900,FRA,tuna_purse_seines,77,2357,3920,F/V GEVRED,FIUO,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,275.10527777777776,1078412.6888888888,30
2018,227550000,FRA,tuna_purse_seines,81.88,1694.8281602770644,3690,F/V GUERIDEN,FGQC,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,269.92555555555566,996025.3000000004,29
2018,306783000,CUW,tuna_purse_seines,79.5,1988,3582.1180170766097,GALERNA,PJQD,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,134.52541666666662,481885.9187964045,18
2018,306012000,CUW,tuna_purse_seines,72.42,1931,2385.717560686118,ALBACORA SEIS,PJGS,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,327.1462500000005,780478.5535376121,36
2018,228128000,FRA,tuna_purse_seines,78.329,1790.5082989002788,3091,F/V VIA AVENIR,FGPJ,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,350.95041666666657,1084787.7379166663,31
2018,312590000,BLZ,tuna_purse_seines,81,2400,3315.5756685183296,TXORI BERRI,V3UO9,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,97.41722222222221,322994.1716946431,9
2018,228071900,FRA,tuna_purse_seines,77,2357,3920,F/V PENDRUC,FIXF,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,88.65250000000002,347517.80000000005,17
2018,228168000,FRA,tuna_purse_seines,78.329,1747.75,3091,F/V VIA EUROS,FGRS,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,294.3906944444434,909961.6365277745,36
2018,332001000,GTM,tuna_purse_seines,79.8,2109,3492.2577749386,SANT YAGO TRES,TGSY3,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,106.25486111111113,371069.36484029895,20
2018,213450000,GEO,tuna_purse_seines,70.1621231437,4407,3011.6577665382,HUMPBACK WHALE,4LSN2,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,91.98152777777777,277016.8825099936,12
2018,359102000,SLV,tuna_purse_seines,76.78,1931,3223.3460039475,MONTECELO,YSC2216,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,13.691666666666663,44132.97903738117,2
2018,227835000,FRA,tuna_purse_seines,61,1576.0503584095786,2458,F/V AVEL VOR,FGPK,8478,200NM,Angolan Exclusive Economic Zone,AGO,AGO,NA,NA,87.34708333333336,214699.1308333334,14
2018,900030422,CHN,tuna_purse_seines,44.032738496449994,770.140258157875,932.813910744275,OCEANSTARF/99\\\\\\>,88691V,8480,200NM,Indian Exclusive Economic Zone,IND,IND,NA,NA,4.281944444444444,3994.2573428119435,1
2018,660001900,REU,tuna_purse_seines,84.11,2319,4000,TREVIGNON,FMJQ,8480,200NM,Indian Exclusive Economic Zone,IND,IND,NA,NA,8.8625,35450,2
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8480,200NM,Indian Exclusive Economic Zone,IND,IND,NA,NA,123.63402777777776,396593.2343055555,19
2018,224464000,ESP,tuna_purse_seines,109.291428571,3674,4413.38,DONIENE,EAAI,8480,200NM,Indian Exclusive Economic Zone,IND,IND,NA,NA,8.677083333333336,38295.26604166668,2
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8483,200NM,Malaysian Exclusive Economic Zone,MYS,MYS,NA,NA,138.5313888888889,444380.98927777784,25
2018,667001366,SLE,tuna_purse_seines,48.5861123585,3085.8196853358,759.5333700713,XIANG HONG 19,9LU2169,8483,200NM,Malaysian Exclusive Economic Zone,MYS,MYS,NA,NA,29.267083333333332,22229.326436324245,6
2018,325831000,CHN,tuna_purse_seines,85.01800775310001,4270.3226740356495,1711.2537382824498,GT 298,J7DO3,8483,200NM,Malaysian Exclusive Economic Zone,MYS,MYS,NA,NA,5.816111111111111,9952.841881154982,4
2018,563061600,SGP,tuna_purse_seines,68.678612131,2653.6461537716,1844.0545477038,AVATAR COURAGE,9V5883,8483,200NM,Malaysian Exclusive Economic Zone,MYS,MYS,NA,NA,1.000416666666667,1844.8229037653437,1
2018,413860193,CHN,tuna_purse_seines,43.410601587,405.46144342355,369.3180310217,XINGLONG93,NA,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,1.0355555555555556,382.44933879136045,1
2018,412860406,CHN,tuna_purse_seines,34.899467066775,505.08096585742504,363.70201889942496,SHUNDA6,60406,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,11.215555555555556,4079.120198634217,1
2018,413863588,CHN,tuna_purse_seines,49.491435137799996,535.0465405786999,1082.1282904487,YONGXINGHAO,NA,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,3.009861111111111,3257.0558586546913,1
2018,412449771,CHN,tuna_purse_seines,35.321823349233334,452.30175688251666,383.7507655264,MIN FUDINYU YUN07899,7899,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,5.836944444444445,2239.9318988906234,1
2018,412450553,CHN,tuna_purse_seines,44.45612859486667,654.0486545647,657.0636399197333,MINNINGYUYUN08866,60788,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,6.96236111111111,4574.714334102265,1
2018,998502182,CHN,tuna_purse_seines,38.476666748075004,299.569022582075,446.133757631525,ZHEXIANGYUYUN02182,2182,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,1.2865277777777777,573.9634717973355,1
2018,412450554,CHN,tuna_purse_seines,45.72959891986667,550.1490263195666,1164.9103630756,MINNINGYUYUN08222,8222,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,6.035138888888889,7030.395834267228,2
2018,412450492,CHN,tuna_purse_seines,27.93288128804,234.68863394131998,240.47383862281998,MINXIANYUYUN08199,8199,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,2.3111111111111113,555.7617603727396,1
2018,412866695,CHN,tuna_purse_seines,44.52907215806,493.87735221652,439.87381936767997,SHUNLI68,60965,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,6.478055555555556,2849.52703929824,1
2018,412441068,CHN,tuna_purse_seines,37.233340233675,337.25568546605,401.66347550698333,MIN LIAN YU YUN60729,BWTQ,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,5.312638888888886,2133.893000224668,1
2018,412860197,CHN,tuna_purse_seines,42.85511327453333,579.1188295996334,448.1128536479166,MINLIANYUYUN60197,60197,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,7.425000000000001,3327.237938335781,1
2018,413888781,CHN,tuna_purse_seines,40.04250206344,556.1928901647599,404.83454875061994,YONGWANG63,60196,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,7.825277777777777,3167.9427980149203,1
2018,412441983,CHN,tuna_purse_seines,42.1326124102,559.8897157087285,535.0014878371286,60917,NA,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,7.151388888888887,3826.0036956574645,1
2018,412449895,CHN,tuna_purse_seines,42.37150821296364,516.7474555112545,652.3702528564636,MIN DING YU YUN06502,6502,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,2.4524999999999997,1599.9380451304767,1
2018,542000000,CHN,tuna_purse_seines,62.105510446766665,1029.7944972415667,1020.4842200234333,0,NA,8484,200NM,Vietnamese Exclusive Economic Zone,VNM,VNM,NA,NA,14.712083333333332,15013.448885336418,4
2018,412328734,CHN,tuna_purse_seines,57.943050483,651,961.6278718384,LURONGYUANYU120,NA,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,3.4563888888888887,3323.759891468114,2
2018,200016969,CHN,tuna_purse_seines,53.396223478399996,1050.8577325607666,786.3520071275334,NA,NA,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,1.21375,954.4347486510437,1
2018,525012048,IDN,tuna_purse_seines,31.161095025999998,771.58822650865,317.1326248632,TRI SEJAHTERA,NA,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,94.8270833333333,30072.761845621397,15
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,462.81263888888884,1484610.3830277778,49
2018,412440436,CHN,tuna_purse_seines,54.68635782300001,1037,1068.2621829017332,FU YUAN YU 061,88061,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,4.765555555555557,5090.862780517262,1
2018,412440424,CHN,tuna_purse_seines,52.506762689300004,1012,1796.7484462676,FU YUAN YU 083,83,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,1.163888888888889,2091.2155527392347,2
2018,457900386,MNG,tuna_purse_seines,33.7207419546,389.0166299429,221.9779110273,CHOEIO MARU NO II,JVVM6,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,2.591111111111112,575.1694316840709,5
2018,412331123,CHN,tuna_purse_seines,52.229772701814284,720,1319.8393866187143,LURONGYUANYU 869,NA,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,3.084861111111111,4071.5211966928146,2
2018,412440435,CHN,tuna_purse_seines,57,1037,898.2201041751666,FU YUAN YU 060,88060,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,1.3698611111111112,1230.4367899277318,3
2018,571264473,UNK,tuna_purse_seines,23.73542885478,159.85191907414,356.80689846548,REZEKI,NA,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,224.60361111111115,80140.11786470239,113
2018,412329679,CHN,tuna_purse_seines,70.97,1577,1039.4978376628999,LU,BCFF1,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,1.413611111111111,1469.4456932962491,1
2018,325831000,CHN,tuna_purse_seines,85.01800775310001,4270.3226740356495,1711.2537382824498,GT 298,J7DO3,8485,200NM,Singaporean Exclusive Economic Zone,SGP,SGP,NA,NA,2.392916666666667,4094.8875912317126,4
2018,200026974,UNK,tuna_purse_seines,25.57405206083333,124.6693449389,305.6980014841667,NA,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,6.130833333333334,1874.1834974325122,3
2018,900028968,UNK,tuna_purse_seines,60.675989874624996,1407.303984273575,937.073866222025,FUYUANYU88818,88818,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,5.6897222222222235,5331.69000050715,5
2018,345678912,SGP,tuna_purse_seines,26.571685432,151.1475009388,290.6042166551,LIAOYINGYU56777,56777,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,18.052083333333336,5246.011536075921,5
2018,440123078,KOR,tuna_purse_seines,52.3341251894875,1245.9939859817623,467.44759489035,HAI SHENG 678,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,13.26375000000001,6200.108036726885,4
2018,416060366,TWN,tuna_purse_seines,42.23434993796667,530.1006810606333,610.2654076539,SHUNFA66,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,46.95055555555557,28652.299925688196,12
2018,200016830,UNK,tuna_purse_seines,58.23059940705,1763.3280456257498,728.2349015490499,NA,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,1.0429166666666667,759.4883160738634,1
2018,441200003,KOR,tuna_purse_seines,34.791323385575,301.426858940675,416.681776509325,NA,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,123.42555555555556,51429.17975553928,10
2018,416543478,TWN,tuna_purse_seines,24.43202348375,185.4241195048,330.41331033029996,12078-1,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,9.972222222222223,3294.954955793825,9
2018,416357768,TWN,tuna_purse_seines,39.623524042,344.8626025218,514.0194428713334,60986,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,8.647916666666669,4445.197306997719,7
2018,235841992,GBR,tuna_purse_seines,35.7203072122,535.5216250431,383.0075839792,4199-2,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,1.8372222222222225,703.6700445662303,1
2018,477260478,HKG,tuna_purse_seines,46.9063301463,469.382149989,492.9926619249,FEIYANG7788,4088O,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,2.390277777777778,1178.3894044066014,2
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,12249.94083333334,39295360.20516669,333
2018,200017042,UNK,tuna_purse_seines,51.765473421799996,1550.70115183485,845.92507937635,$,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,3.5634722222222224,3014.4305224387517,6
2018,431225260,JPN,tuna_purse_seines,37.8753299966,379.6620462762,338.50935799795,ZHEDAIYU,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,16.767083333333332,5675.814614664794,5
2018,440110008,KOR,tuna_purse_seines,42.1746119752,498.3115628648,256.563734038,YUFENG8,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,1.0997222222222223,282.1488397379006,1
2018,416811198,TWN,tuna_purse_seines,25.813488392049997,77.98772815515,250.27843798885,YIJIU-1,11198,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,86.31708333333333,21603.304788420064,14
2018,538060015,MHL,tuna_purse_seines,75.23,2109,3606.42375,LOJET,V7RB4,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,29.852361111111126,107660.26410468755,3
2018,416573826,TWN,tuna_purse_seines,27.798361294099998,135.34286888785,311.13711559319995,SHUN FUA 78,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,2.124305555555556,660.9503031941658,1
2018,441854238,KOR,tuna_purse_seines,34.34273532175,260.83571369320003,271.70417867815,MALAIXIYA88588,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,3.6725,997.833596195506,1
2018,440105207,KOR,tuna_purse_seines,37.92741594135,720.482210781425,481.569318374525,NA,TM471,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,3.125694444444444,1505.2385430581505,5
2018,902023175,UNK,tuna_purse_seines,26.156595472,83.99275531895,331.43126548785,ZHEPUYU23175,NA,8486,200NM,Chinese Exclusive Economic Zone,CHN,CHN,NA,NA,2.3230555555555563,769.9332425763585,1
2018,1,USA,tuna_purse_seines,67.391,1226.8167585463216,3207.8,DONA BOLA,100200,8487,200NM,Japanese Exclusive Economic Zone,JPN,JPN,NA,NA,10.380555555555556,33298.74611111112,2
2018,412440222,CHN,tuna_purse_seines,40.642341373225,830,736.5822163873,FU YUAN YU 666,666,8487,200NM,Japanese Exclusive Economic Zone,JPN,JPN,NA,NA,1.8515277777777777,1363.8024342582078,1
2018,416501000,TWN,tuna_purse_seines,69.26,1096,2387.2,WIN FAR 666,BEDU,8487,200NM,Japanese Exclusive Economic Zone,JPN,JPN,NA,NA,12.905972222222218,30809.136888888876,3
