eez_ter_iso3,eez_is_EU,flag_iso3,flag_is_EU,n_vessels,mean_length,mean_tonnage,tot_tonnage,mean_engine_power,tot_engine_power,fishing_hours,fishing_KWh,bad_subs,ugly_subs,eez_id_all
MDG,FALSE,SYC,FALSE,3,58.58,1127.3333333333333,3382,2424.1608885103624,7272.482665531087,24.827777777777783,95864.40093341874,19304.205792515084,0,"8348,48946"
MDG,FALSE,TWN,FALSE,48,31.788666087319637,150.2105326543324,7961.158230679618,666.94446076301,35348.056420439534,67624.26888888882,44072460.448647216,13083349.068066508,183279.56682433863,"48946,8348"
MDV,FALSE,IND,FALSE,1,37.5,465,465,1309.1449294771714,1309.1449294771714,23.549166666666668,30829.272135079493,108146.22206888499,346.21462003141596,8345
MDV,FALSE,LKA,FALSE,40,21.918713839958333,58.30628292273333,2390.5575998320664,359.95899280259675,14758.318704906467,543.5227777777777,196652.61985888457,287106.66117288644,26.759999195136142,8345
MDV,FALSE,TWN,FALSE,5,24.30333333334,79.11533333334,395.57666666669996,523.2577028591934,2616.2885142959667,25.534444444444443,11655.201788630915,3459.9627955214823,48.46927794193754,8345
MDV,FALSE,NA,FALSE,2,18.97466302265,40.795277173550005,81.59055434710001,271.73674471485,543.4734894297,4.266666666666667,1216.6407677871957,0,0,8345
MEX,FALSE,CAN,FALSE,2,25.509397437360317,181.08898141297777,543.2669442389333,466.2925570225187,1398.877671067556,333.5033333333332,186139.09833156236,83504.77643151607,135185.20796267857,8429
MEX,FALSE,GBR,TRUE,1,13.385343715580001,15.1,15.1,215.2867502513,215.2867502513,103.56722222222223,22296.650704776443,2524.04877348682,640.3579216957121,8429
MEX,FALSE,USA,FALSE,56,23.665102243197552,346.12621670490716,32189.738153556365,860.6618837251264,80041.55518643674,4211.751111111113,3177927.104854506,3571415.9618715714,355582.6609065799,8429
MEX,FALSE,VEN,FALSE,1,60.73931813955715,913.5,913.5,1915.8467015069714,1915.8467015069714,0.3491666666666666,668.9498066095174,1877.358436532753,0,8429
MEX,FALSE,NA,FALSE,1,50.6443932876,160.5083959539,321.0167919078,1305.4505792846,2610.9011585692,0.4963888888888888,648.0111625504388,0,0,8429
MHL,FALSE,CHN,FALSE,37,39.80210705651016,467.0976443280041,28960.05394833625,872.2028507213834,54076.57674472577,48189.656111111086,17373870.807645738,18863176.16049266,2769085.104482652,8318
MHL,FALSE,FSM,FALSE,19,45.75659797024138,775.4157723031617,22487.05739679169,1423.9192725907087,41293.65890513055,20770.503333333338,7638407.316860681,1016202.1828923072,0,8318
MHL,FALSE,JPN,FALSE,22,58.44052172619167,612.0428087444193,14689.027409866063,1555.8908743432423,37341.38098423782,7390.5263888888185,6973288.254149179,9666551.16176963,832206.1372830863,8318
MHL,FALSE,KIR,FALSE,2,73.98750000000001,1940.333333335,3880.66666667,2983.100266665,5966.20053333,3.4352777777777774,10094.849153474965,7711.715731176338,0,8318
MHL,FALSE,KOR,FALSE,19,61.37501555555,917.976385161104,18359.52770322208,1877.6089900005,37552.17980001,218.55777777777786,671572.5226904706,926049.9014395716,28635.77629667301,8318
MHL,FALSE,PHL,FALSE,5,70.23166666666667,1093.6666666666667,6562,2517.7431818200002,15106.459090920001,80.55472222222225,202316.89728967947,1135569.124781466,0,8318
MHL,FALSE,PNG,FALSE,15,74.01869047619049,1525.7142857142858,32040,2720.2272095238095,57124.7714,965.8611111111132,2584966.1944832276,827467.1340197392,0,8318
MHL,FALSE,SLB,FALSE,3,68.19547126997084,1451.2439505370708,5804.975802148283,2872.7370708160624,11490.94828326425,40.88972222222222,119330.75460326941,268677.8702862545,0,8318
MHL,FALSE,SVK,TRUE,2,28.56255657625,116.88425847299999,233.76851694599998,476.85907148959996,953.7181429791999,16.5,7527.303931259574,0,0,8318
MHL,FALSE,TUV,FALSE,1,73.67,1472.2611599095,1472.2611599095,2660.20053333,2660.20053333,1.7374999999999994,4622.098426660873,26156.708605151824,0,8318
MHL,FALSE,TWN,FALSE,36,52.347481574672614,804.3601091033694,35391.84480054825,1688.2526286773577,74283.11566180373,4828.114722222224,4303988.915995185,1277681.999140182,17898.551978042906,8318
MHL,FALSE,USA,FALSE,13,60.02052260877895,1202.1101964548545,22840.093732642235,1923.5334715421184,36547.13595930025,627.4388888888886,1373763.4224747259,1543861.9115482126,153712.29015086466,8318
MHL,FALSE,VUT,FALSE,1,69.45,1217,2434,2205.834,4411.668,2.903888888888889,6405.496843333333,367.18825640924547,0,8318
MHL,FALSE,NA,FALSE,3,24.903756028849998,80.18504501713333,240.55513505140001,474.77808172118336,1424.33424516355,29.028611111111108,13345.357433989559,0,0,8318
MLT,TRUE,DZA,FALSE,5,30.061899028432777,212.81350111693055,1276.8810067015834,504.16512221722553,3024.9907333033534,104.4077777777778,47599.52127727212,29071401.041966274,322597.4100221182,5685
MLT,TRUE,EGY,FALSE,1,28.0724603684,323.3883403909,323.3883403909,418.2318795816,418.2318795816,131.09527777777777,54828.224429271955,34281148.55130801,0,5685
MLT,TRUE,LBY,FALSE,8,32.624937397142496,189.86317543282144,2658.0844560595,699.0907916947965,9787.271083727152,215.1755555555556,106147.21696868933,0,0,5685
MLT,TRUE,RUS,FALSE,1,56.07,671.333333333,1342.666666666,882,1764,89.09194444444444,78579.09499999999,29802.13157078559,1414.0991575641394,5685
MLT,TRUE,TUN,FALSE,15,27.47135416287,158.552926019102,3963.82315047755,474.7944046841044,11869.86011710261,696.3647222222222,310761.81802150136,15129815.161561433,0,5685
MLT,TRUE,TUR,FALSE,1,26.516642250700002,371,371,359.66293526425,359.66293526425,120.89805555555556,43482.54952885148,52981.65992785543,8453.4844531337,5685
MLT,TRUE,UKR,FALSE,1,28.8395440681,169.1483141361,338.2966282722,384.5803458576,769.1606917152,14.38111111111111,5530.692684927684,198271.10767239687,0,5685
MLT,TRUE,NA,FALSE,1,24.3944577392,66.0480797226,132.0961594452,268.6691204554,537.3382409108,22.68055555555556,6093.564912550948,0,0,5685
MMR,FALSE,LKA,FALSE,1,25.344757267033334,56.41654813393334,56.41654813393334,351.56987531966666,351.56987531966666,10.15861111111111,3571.4616417543134,5214.222054132428,0.4859956136225722,8482
MNE,FALSE,ALB,FALSE,7,22.583785114238335,145.18540932561,1451.8540932561,332.9174941524017,3329.1749415240165,1707.4772222222225,513146.32631508895,288976.9555822919,0,5691
MNE,FALSE,HRV,TRUE,3,19.616143149806668,81.68242400521333,245.04727201564,328.29901554526,984.89704663578,26.40638888888889,7249.987648721025,184.57199163909263,0,5691
MNE,FALSE,ITA,TRUE,15,18.603361217355626,49.272938600574015,788.3670176091842,215.0044503175367,3440.0712050805873,1565.8350000000003,270540.3052240213,62728.03176349265,26117.6643308081,5691
MNE,FALSE,POL,TRUE,1,14.0928765471,10.2121785167,10.2121785167,65.92212877,65.92212877,10.087222222222222,664.9711622649388,635.0052382662634,42.64837942332737,5691
MNE,FALSE,TUR,FALSE,1,26.516642250700002,371,371,359.66293526425,359.66293526425,355.7997222222226,127967.97246064938,155923.59859369948,24878.377128676944,5691
MNP,FALSE,CHN,FALSE,2,44.3751372910875,561.2230921147,1122.4461842294,789.3355981939875,1578.671196387975,46.67194444444448,48542.81516142436,52703.953186599094,7736.858865901135,48980
MNP,FALSE,JPN,FALSE,22,38.13180119249173,306.34764444691467,6739.648177832123,910.1030392034563,20022.26686247604,145.6675,126406.478532848,175227.90502599085,15085.601425523455,48980
MNP,FALSE,KOR,FALSE,1,76.04,1680.18131755023,1680.18131755023,3632.68,3632.68,1.9927777777777773,7239.1239777777755,9982.228009080924,308.67542641715585,48980
MNP,FALSE,RUS,FALSE,1,56.17,767,767,736,736,1.4224999999999999,1046.9599999999998,397.0730341110404,18.84095577842111,48980
MNP,FALSE,TWN,FALSE,28,25.21490012719023,80.1443457284525,2484.4747175820276,537.9607523959834,16676.783324275482,235.84638888888892,125346.8333831396,37210.456576148,521.2668657796603,48980
MNP,FALSE,VUT,FALSE,1,75.7011309524,2132.5,2132.5,3308.751,3308.751,1.9491666666666667,6449.3071575,369.69963581743957,0,48980
MOZ,FALSE,CHL,FALSE,1,41.04,468.45,936.9,935.73,1871.46,640.4663888888873,599303.6140749987,859681.3865735751,23404.117623595645,8347
MOZ,FALSE,CHN,FALSE,8,47.205316929429436,515.6652213686464,8250.643541898342,758.8394611015567,12141.431377624907,13314.363333333333,8848081.018338542,9606547.255881634,1410226.2887988514,8347
MOZ,FALSE,ESP,TRUE,2,68.87703834632222,796.785714286,1593.571428572,2526.1356726801946,5052.271345360389,2.766666666666666,7976.5179060287865,7507.911083556805,67.9515647644145,8347
MOZ,FALSE,JPN,FALSE,13,49.614040056023526,442.2880928255173,7518.897578033794,732.7549019608235,12456.833333334,14793.763888888805,10809700.320370588,14984684.037417458,1290051.2098364348,8347
MOZ,FALSE,KOR,FALSE,3,39.736666666666665,299.9929994805833,1799.9579968835,660.9410357006792,3965.646214204075,10308.616944444466,7065434.226219651,9742722.413070114,301269.31508502865,8347
MOZ,FALSE,LVA,TRUE,3,56.07,700,4200,882,5292,4179.145833333259,3686006.6249999343,5987457.642246548,175714.90456464418,8347
MOZ,FALSE,MUS,FALSE,6,22.169053270083335,82.97791783889723,995.7350140667667,560.9538415985667,6731.4460991828,13064.455277777777,6794472.987519912,971806.9605124505,69773.80955585654,8347
MOZ,FALSE,NAM,FALSE,2,32.49403728755,351.8468039329,1407.3872157316,544.5873667533357,2178.3494670133427,4766.618333333286,2790378.635411118,743180.0595136267,0,8347
MOZ,FALSE,RUS,FALSE,1,32.2562168537,359,718,923.65864027994,1847.31728055988,5060.855277777795,4674502.704525796,1772865.2210651045,84121.74174952283,8347
MOZ,FALSE,SYC,FALSE,1,53.45,498,498,1186.3630118299,1186.3630118299,382.953888888889,454322.32901419525,91486.84652518801,0,8347
MOZ,FALSE,TWN,FALSE,2,53.10700796020833,592.185660837175,1776.556982511525,948.68352193695,2846.05056581085,5571.288611111105,5637813.331511489,1673641.0685014946,23445.389132288026,8347
MOZ,FALSE,ZAF,FALSE,3,32.93763993241111,290.08402012526665,1740.5041207516,676.58122793395,4059.4873676037,4230.9613888888725,3210695.8442411246,799200.1822234602,0,8347
MRT,FALSE,BES,FALSE,1,64.1205670355,930.7235510477,1861.4471020954,1621.041043201,3242.082086402,391.9038888888906,635292.288878976,194276.3562810688,19547.032884876415,8369
MRT,FALSE,BLZ,FALSE,7,78.23712193394127,3508.1619652419918,42097.9435829039,3941.5057976018147,47298.06957122177,567.5022222222218,1814181.0294816091,2778855.8074280326,9099.970105284507,8369
MRT,FALSE,CHN,FALSE,26,35.12082880472687,312.37243503110585,14993.876881493079,614.0195507093215,29472.93843404743,46127.785833333335,28985807.73713063,31470499.784023426,4619820.725900902,8369
MRT,FALSE,CIV,FALSE,2,51.16350804515228,648,1296,1063.8240303355644,2127.648060671129,1580.2224999999905,1359721.0999858174,2560424.483373085,764.8703578388057,8369
MRT,FALSE,CMR,FALSE,1,44.31917536582,403,806,690.61761001287,1381.23522002574,331.6599999999998,229050.23653686832,65503.16198101272,0,8369
MRT,FALSE,CUW,FALSE,2,65.3112671193,1463.6666666666667,4391,2005.1198225404726,6015.359467621418,751.3224999999987,1379878.5054865319,421975.47939631826,42456.88322689158,8369
MRT,FALSE,DEU,TRUE,2,132.76666666666668,8480.666666666666,25442,7553.890666666666,22661.672,52.140555555555544,414723.36052888876,175550.08731496686,3543.822402416493,8369
MRT,FALSE,DNK,TRUE,1,36.24540375517143,406.94258424256435,813.8851684851287,868.7296011716071,1737.4592023432142,1773.550555555546,1540735.8667854518,187907.38681053612,58546.228071721445,8369
MRT,FALSE,ESP,TRUE,45,38.02485786884807,521.4704225924759,34417.04789110341,838.661623517601,55351.667152161666,81519.6747222223,35858125.400606506,33751521.691852875,305473.61131706036,8369
MRT,FALSE,FRA,TRUE,3,49.15,901.3144843178964,3605.2579372715854,1868,7472,1127.6658333333362,1552908.0911111163,281131.0672245251,36051.229451534935,8369
MRT,FALSE,GEO,FALSE,1,110.0105538619,2743.530217267,2743.530217267,9116.3479103719,9116.3479103719,0.11666666666666667,1063.5739228767218,1647.921754184121,682.9836620809134,8369
MRT,FALSE,GIN,FALSE,1,73.3023988041,1143.2504371742,1143.2504371742,1798.7577904055,1798.7577904055,18.639444444444454,33527.845903274974,127804.55186368525,48.236849081202735,8369
MRT,FALSE,GNB,FALSE,1,87.7888987552,3600.2132531655,3600.2132531655,2118.7382209035,2118.7382209035,18.385000000000012,38953.00219131087,0,0,8369
MRT,FALSE,GRC,TRUE,1,32,323.73990937208333,647.4798187441667,588.08,1176.16,3037.1441666666656,1786083.741533333,2452638.2396882805,176742.97060675666,8369
MRT,FALSE,GTM,FALSE,1,79.8,2109,2109,3492.2577749386,3492.2577749386,25.525277777777777,89140.84977691191,81362.3460902084,0,8369
MRT,FALSE,IDN,FALSE,2,28.424402679175003,180.5004895636667,722.0019582546668,321.64249581479663,1286.5699832591865,3166.470555555574,728807.5603693989,21326820.196900938,0,8369
MRT,FALSE,JPN,FALSE,12,50.70559895833333,505.5004130757424,6066.004956908909,792.7634166666667,9513.161,5694.018611111092,3857173.1393635976,5346912.408113418,460322.7404563254,8369
MRT,FALSE,KNA,FALSE,1,137.533720094,4378,4378,5300.26659259345,5300.26659259345,2.233333333333333,11837.262056792037,0,0,8369
MRT,FALSE,KOR,FALSE,1,73.055968599,1605.8721552800585,1605.8721552800585,2672.73333333,2672.73333333,98.40166666666657,263001.41455522727,362659.9150477603,11214.350525748388,8369
MRT,FALSE,LTU,TRUE,1,120,7765,15530,5296,10592,9.56861111111111,50675.364444444436,17227.71848040899,1166.1644718315013,8369
MRT,FALSE,LVA,TRUE,2,99.80555555553333,4378,13134,5146.666666666667,15440,33.04472222222223,170054.7138888889,276232.6549736183,8106.645175048896,8369
MRT,FALSE,MAR,FALSE,1,46.134575128075,612.554415425525,1225.10883085105,720.2255934686,1440.4511869372,1464.12499999999,1054500.2970372066,2433850.3277110537,0,8369
MRT,FALSE,NAM,FALSE,2,50.275554236692585,869.2094914308963,2607.6284742926887,1087.865574846964,3263.596724540892,2290.119166666662,2796518.803281838,744815.4111700921,0,8369
MRT,FALSE,NLD,TRUE,2,91.60536959638756,6471.501064322836,19414.503192968506,4312.338613786341,12937.015841359023,73.61388888888888,309711.5761178341,94711.73750969624,9529.381151288444,8369
MRT,FALSE,NOR,FALSE,1,36.344035686275,424.79203887696667,849.5840777539333,765.617496219725,1531.23499243945,44.975833333333334,34434.28490706231,14150.78186667879,1409.1189214670833,8369
MRT,FALSE,PAN,FALSE,2,30.21869006784167,180.5,361,585.1494630887396,1170.2989261774792,511.1238888888894,299363.9269929305,508249.1061841367,0,8369
MRT,FALSE,RUS,FALSE,8,105.37538461538462,5220.846153846154,67871,4829.923076923077,62789,1667.8124999999964,8447198.80388887,3203708.69832592,152014.6893058015,8369
MRT,FALSE,SEN,FALSE,3,56.86354419985,1228.640122280975,3685.920366842925,2502.831086693767,7508.4932600813,155.80999999999997,466683.3457232819,1100229.3932083822,37069.40217510488,8369
MRT,FALSE,TUR,FALSE,2,34.484272714044444,141.73,425.19,363.6169576929486,1090.8508730788458,963.4727777777778,402249.40962102823,490124.00739246287,78201.696251903,8369
MRT,FALSE,NA,FALSE,9,41.62808086090208,1228.8732846581167,19661.972554529868,1555.0201716488245,24880.322746381193,12326.353055555552,5177512.429723651,0,0,8369
MTQ,FALSE,FRA,TRUE,3,15.106588778499999,33.89457466056667,101.6837239817,283.0689777133,849.2069331399,0.7380555555555556,202.67829579709948,36.69191108400857,4.705237733289957,33178
MUS,FALSE,ATF,FALSE,1,77.3252501482,2004.3632398425,4008.726479685,2656.2553366279,5312.5106732558,5.798333333333334,15401.853860214105,2788.278094333363,357.55868017681496,8343
MUS,FALSE,AUS,FALSE,1,49.9,1362,1362,1200,1200,18.993888888888872,22792.666666666646,3688.4078452052036,1386.821357822728,8343
MUS,FALSE,CHN,FALSE,27,45.14684098207741,484.1362141322795,21301.9934218203,921.3529211670988,40539.52853135235,5926.479722222195,5380593.462304421,5841823.244292708,857570.6228451491,"8343,48946,62589"
MUS,FALSE,COK,FALSE,1,61.06126473306,1418,1418,1740.95059300906,1740.95059300906,0.5380555555555556,936.7281385162638,0,0,8343
MUS,FALSE,COM,FALSE,2,51.70357841005,393.92508172297505,787.8501634459501,1141.853155077375,2283.70631015475,1487.4394444444442,1852249.5909746157,3743235.5814535692,0,8343
MUS,FALSE,ESP,TRUE,1,32,335,335,450.74,450.74,2.9122222222222227,1312.6550444444447,1235.538799407997,11.182443933146004,8343
MUS,FALSE,FRA,TRUE,15,34.268462739794444,626.4806680034917,11276.65202406285,1061.6557993527604,19109.80438834969,2510.2225,630140.6005501521,114077.64602953025,14628.903994509516,"8343,48946"
MUS,FALSE,GBR,TRUE,1,39.24,481,962,882,1764,9.206944444444447,8120.5250000000015,919.2681644301057,233.22079091296467,8343
MUS,FALSE,IND,FALSE,1,31.3483833162,101.48315996325,101.48315996325,352.8153624056,352.8153624056,4.221666666666668,1489.4688549556417,5224.918345361556,16.72682674464854,8343
MUS,FALSE,JPN,FALSE,2,53.906666666666666,375.10474448919996,1125.3142334676,1189.3441391191946,3568.0324173575837,14.172777777777776,18906.716574479775,26208.975795535327,2256.365289329873,8343
MUS,FALSE,KOR,FALSE,5,57.42281982717396,920.4522460742536,7363.617968594029,1601.7295803803229,12813.836643042583,2953.9702777777547,2566638.914569185,3539209.293950301,109441.19258705003,"8343,48946"
MUS,FALSE,LKA,FALSE,27,21.46713898089969,55.56419621017963,1500.23329767485,376.8434793899401,10174.773943528384,323.53333333333336,127144.34403046858,185626.75711007282,17.30148597238602,62589
MUS,FALSE,MOZ,FALSE,2,41.206568798125,365.24387370347495,730.4877474069499,958.95078644075,1917.9015728815,37.02527777777779,34292.9247385222,12568.70080146206,2.0418688310217092,"62589,8343"
MUS,FALSE,MYS,FALSE,4,28.04279724500902,99.4743590597839,596.8461543587034,601.5366252513728,3609.219751508237,46.99472222222222,29446.000171394175,132604.70015512442,9669.982983784297,8343
MUS,FALSE,PAN,FALSE,1,44.256034691560004,421,421,1851.70609053582,1851.70609053582,7.339722222222221,13591.00834172999,23074.315971237706,0,8343
MUS,FALSE,REU,FALSE,8,54.111524358760924,1275.2475578676697,10201.980462941357,2118.089440225286,16944.71552180229,997.682222222223,475689.3904941244,86116.53631176044,11043.272594512737,"8343,62589"
MUS,FALSE,SYC,FALSE,12,47.24705187504375,598.3125,9573,964.1973620281285,15427.157792450056,2091.8997222222188,1503710.3374724577,302802.0153911102,0,"8343,48946"
MUS,FALSE,TWN,FALSE,129,34.40235329147101,212.154941344393,41158.05862081224,703.9052017204536,136557.609133768,117728.0477777777,75248310.51481956,22338210.828841135,312927.338637904,"8343,48946,62589"
MUS,FALSE,NA,FALSE,7,31.11503550885909,218.0120062372909,2398.1320686102,603.2017008927636,6635.2187098203995,5558.3352777777445,3673960.343596408,0,0,"8343,62589"
MYS,FALSE,CHN,FALSE,8,49.50492115518268,999.4309596594381,7995.447677275505,832.3638668896155,6658.910935116924,573.0602777777779,108320.13681128078,117605.44584576249,17264.297673241723,8483
MYS,FALSE,GNQ,FALSE,7,16.439275166876193,73.15227303068572,512.0659112148,181.36415746356192,1269.5491022449335,157.62694444444446,26382.97148656908,1965.0724084408703,824.0017413612029,8483
MYS,FALSE,IDN,FALSE,1,27.0902678395,193.42690622425,193.42690622425,297.42187864615005,297.42187864615005,0.9433333333333334,280.5679721895349,8210.154533608971,0,8483
MYS,FALSE,SGP,FALSE,7,23.131242246580474,400.1529470780543,2801.07062954638,483.20000273036857,3382.4000191125797,24.750277777777775,8202.127480699297,281.4916859361679,0,8483
MYS,FALSE,SLE,FALSE,1,48.5861123585,3085.8196853358,3085.8196853358,759.5333700713,759.5333700713,19.883333333333322,15102.055174917674,1629482.7436904863,1685.309330721767,8483
MYS,FALSE,TWN,FALSE,5,44.76583333333333,442.8,2656.8,757.8267033911659,4546.960220346995,2.697222222222222,2150.2896731706714,638.3349172059685,8.94218647730765,8483
MYS,FALSE,NA,FALSE,5,20.85841818256381,97.84182724961286,684.8927907472901,423.30263757916384,2963.118463054147,1311.2144444444446,364205.95585265657,0,0,8483
NAM,FALSE,AGO,FALSE,2,51.00345600461905,752.3333333333334,2257,1325.898299495976,3977.6948984879286,96.55000000000004,161472.41390570084,93144.91192748061,1395.8353070337523,8395
NAM,FALSE,BLZ,FALSE,1,107.5306286879125,7765,15530,3926.8917194455125,7853.783438891025,2585.757499999966,10153989.715243997,15553284.281025127,50932.625441734286,8395
NAM,FALSE,CHN,FALSE,1,36.4601073818,306.8575584943334,306.8575584943334,685.2473361586666,685.2473361586666,1.7650000000000001,1209.4615483200466,1313.1377859252489,192.76659732175074,8395
NAM,FALSE,ESP,TRUE,14,31.669027777783334,298.0969725789447,5365.745506421004,464.8454078487754,8367.217341277958,882.3180555555609,245597.2601059766,231168.8399579944,2092.2310114091774,8395
NAM,FALSE,FLK,FALSE,1,62.91493862275715,1717,1717,1828.6954359607641,1828.6954359607641,1.6599999999999995,3035.6344236948676,343.64306304713335,87.18316379996843,8395
NAM,FALSE,GEO,FALSE,1,72.6640460938,4407,4407,1872.36802925005,1872.36802925005,5.0377777777777775,9432.574049577473,14615.010428431724,6057.213164652342,8395
NAM,FALSE,JPN,FALSE,5,48.252239583333335,433.5958199393069,2601.5749196358415,658.9701484192667,3953.8208905156,15.885000000000002,10804.165196350521,14977.011106430433,1289.3906370890825,8395
NAM,FALSE,KEN,FALSE,1,35.9488142335,457.1985583855,914.397116771,549.9434236251,1099.8868472502,62.01166666666674,34102.908271365195,1696389.5811425082,0,8395
NAM,FALSE,KNA,FALSE,2,96.6446529809889,5355.080694180433,16065.2420825413,4114.420435073945,12343.261305221835,164.90861111111107,631333.7190203795,0,0,8395
NAM,FALSE,PAN,FALSE,2,35.26353969567501,308.25,1233,672.29705846795,2689.1882338718,3396.336944444955,2751972.474658075,4672198.031800082,0,8395
NAM,FALSE,POL,TRUE,1,120.28,7765,15530,5296,10592,2513.516666666622,13311584.26666643,12711717.76857916,853747.54387348,8395
NAM,FALSE,PRT,TRUE,2,48.21,782.5,1565,1066.5746666665,2133.149333333,5.383333333333333,5848.000945925072,2301.432798688254,23.757373153969905,8395
NAM,FALSE,RUS,FALSE,3,77.035,2442.4166666665,9769.666666666,2669.25,10677,24.38277777777779,26628.84500000001,10099.33166407753,479.20922583043324,8395
NAM,FALSE,SEN,FALSE,1,42.8,512,1024,590.2188498065715,1180.437699613143,6.791666666666664,4008.56968826963,9450.40408271502,318.4070811250049,8395
NAM,FALSE,TWN,FALSE,1,36,191,191,671.1699171411545,671.1699171411545,1.4188888888888889,952.3155379880603,282.704357315358,3.9602957834839048,8395
NAM,FALSE,UKR,FALSE,1,82.25501804408,4407,4407,3298.4032830225997,3298.4032830225997,2.4652777777777777,8131.480315784881,291507.35740943457,0,8395
NAM,FALSE,VCT,FALSE,1,120.99493107600833,4407,8814,11352.777436279459,22705.554872558918,832.2888888888817,9448790.518243799,467111.02222447115,19514.177201787734,8395
NAM,FALSE,ZAF,FALSE,11,24.223236098764062,187.8610416666875,3005.776666667,396.12945886524807,6338.071341843969,6994.660833333316,2668114.1080336324,664141.7888144633,0,8395
NAM,FALSE,NA,FALSE,1,39.332076372325005,366.9062020811,733.8124041622,593.2781526048,1186.5563052096,985.4966666666668,584673.6417981884,0,0,8395
NCL,FALSE,AUS,FALSE,2,23.193482581622224,64.07471481683334,192.22414445049998,161.80088866330556,485.4026659899167,51.845833333333346,5041.971090930995,815.9135567179973,306.779074896657,8312
NCL,FALSE,CHN,FALSE,4,35.85316279254,210.41685063861144,1052.084253193057,456.11043930990627,2280.5521965495313,22.324999999999996,7423.5688066901885,8059.92445152241,1183.184451657229,"8312,48948"
NCL,FALSE,FJI,FALSE,4,35.3018341204,176.38019137930252,705.5207655172101,433.274081464725,1733.0963258589,21.605,8438.242703670256,1606.3298833347005,0,8312
NCL,FALSE,JPN,FALSE,10,51.02035102041429,416.8165748471129,5835.432047859581,719.7166818367093,10076.03354571393,38.165277777777774,27141.923317648256,37624.83075653195,3239.1712975831574,8312
NCL,FALSE,NZL,FALSE,1,29.5564711457,111.3217609225,222.643521845,458.2223844726,916.4447689452,30.596666666666668,14020.077556913318,1725.3198268636795,0,8312
NCL,FALSE,TWN,FALSE,2,29.773958333350002,142.82999999999998,285.65999999999997,733.666382,1467.332764,1.4372222222222224,1099.1393945155555,326.2904822313291,4.570876916234439,8312
NCL,FALSE,USA,FALSE,1,31.446602294849995,42.34033668235,42.34033668235,87.12743056441666,87.12743056441666,1.8394444444444447,160.26606811043533,180.1101079133186,17.93239211330268,8312
NFK,FALSE,CHN,FALSE,3,34.483333333333334,200,600,553.955,1661.865,16.453611111111112,9807.809445833333,10648.544551389323,1563.1898812157388,8310
NFK,FALSE,FJI,FALSE,1,31.4073364816,161.7984451142,161.7984451142,566.1184270124,566.1184270124,2.373611111111111,1343.744988561377,255.79943674392487,0,8310
NFK,FALSE,TWN,FALSE,1,49.30669577554445,496,496,833.6309963677221,833.6309963677221,11.517777777777777,9601.576564830897,2850.323683376416,39.9290798770674,8310
NFK,FALSE,VUT,FALSE,1,44.99,492,492,820.6,820.6,2.3052777777777784,1891.710944444445,108.44030686609082,0,8310
NGA,FALSE,CHN,FALSE,3,41.245032660506666,685.0592785666379,4110.355671399827,730.7844822800289,4384.706893680173,1465.796944444444,1106571.9604179687,1201428.4010008895,176367.83227852144,8474
NGA,FALSE,NLD,TRUE,1,54.2682143504,1081.8994878716,3245.6984636148,1767.2728571798,5301.8185715394,492.1138888888888,869699.5184745291,265959.553525793,26759.407260523716,"21797,8474"
NGA,FALSE,TWN,FALSE,1,56.35,696,696,760.1974890226716,760.1974890226716,129.14722222222196,98177.3940475861,29144.9377648057,408.28013843135227,21797
NGA,FALSE,NA,FALSE,72,26.85287704353683,157.3492016904233,22500.935841730534,568.7212370425683,81327.13689708727,122608.24472222223,72209784.50864147,0,0,8474
NIC,FALSE,COL,FALSE,1,37.8122982909,308.762261918,308.762261918,1113.3917685578,1113.3917685578,2.7777777777777772,3092.7549126605554,429.98131830198264,0,8425
NIU,FALSE,COK,FALSE,3,27.84364301515,95.20184820186667,285.6055446056,547.6357590443666,1642.9072771331,3194.1458333333367,1662872.3884810482,0,0,8447
NIU,FALSE,TWN,FALSE,2,28.901924048300003,118.9465860633,237.8931721266,690.3944303373501,1380.7888606747001,1.6013888888888888,1167.7757749095329,346.66587571564196,4.856307907355444,8447
NIU,FALSE,VUT,FALSE,3,23.887280701733335,93,279,484.0575533333333,1452.17266,6783.365833333307,3148086.7749393764,180460.70776196945,0,8447
NIU,FALSE,NA,FALSE,1,31.6507694275,186.6614753903,186.6614753903,308.0081922766,308.0081922766,278.63166666666626,85820.83596101607,0,0,8447
NLD,TRUE,NA,FALSE,2,22.912674978010713,70.94182735106429,141.88365470212858,361.1436458573179,722.2872917146358,672.7966666666669,271338.9193354468,0,0,5668
NOR,FALSE,ISL,FALSE,14,73.96571613409762,2369.039985167718,33166.55979234805,5066.61664927152,70932.63308980128,793.8827777777725,2093985.3856089492,407785.42244712537,63190.24423530749,5686
NOR,FALSE,KHM,FALSE,1,51.53642028751818,693.1310899381181,693.1310899381181,925.2305883489728,925.2305883489728,48.01333333333334,44423.40464859536,107020.67485530794,13094.167449821562,5686
NOR,FALSE,RUS,FALSE,85,60.23903408482658,1868.867623453647,216788.64432062305,2151.3535289936594,249557.0093632645,47478.750555555445,114776477.29194836,43530453.96470817,2065502.5340610475,5686
NOR,FALSE,NA,FALSE,1,67.85734933961429,2058,4116,2927.6218378890003,5855.243675778001,1040.3416666666667,3045726.9821991725,0,0,5686
