admin_iso3,admin,sov_iso3,sovereign,region,flag_lon,flag_lat
TLS,East Timor,TLS,East Timor,Sub-Saharan Africa,125.84438982066482,-8.828891620465527
TON,Tonga,TON,Tonga,East Asia & Pacific,185.19012659021394,-20.428431742537835
TON,Tonga,TON,Tonga,Europe & Central Asia,-174.80987340978615,-20.4284317425379
TON,Tonga,TON,Tonga,Latin America & Caribbean,-174.80987340978615,-20.4284317425379
TON,Tonga,TON,Tonga,Middle East & North Africa,185.19012659021394,-20.428431742537835
TON,Tonga,TON,Tonga,North America,-174.80987340978615,-20.4284317425379
TON,Tonga,TON,Tonga,South Asia,185.19012659021394,-20.428431742537835
TON,Tonga,TON,Tonga,Sub-Saharan Africa,185.19012659021394,-20.428431742537835
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,East Asia & Pacific,298.73432076653177,10.457334081006874
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,Europe & Central Asia,-61.265679233468184,10.457334081006879
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,Latin America & Caribbean,-61.265679233468184,10.457334081006879
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,Middle East & North Africa,-61.265679233468184,10.457334081006879
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,North America,-61.265679233468184,10.457334081006879
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,South Asia,-61.265679233468184,10.457334081006879
TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,Sub-Saharan Africa,-61.265679233468184,10.457334081006879
TUN,Tunisia,TUN,Tunisia,East Asia & Pacific,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,Europe & Central Asia,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,Latin America & Caribbean,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,Middle East & North Africa,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,North America,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,South Asia,9.552883589326418,34.11956246490789
TUN,Tunisia,TUN,Tunisia,Sub-Saharan Africa,9.552883589326418,34.11956246490789
TUR,Turkey,TUR,Turkey,East Asia & Pacific,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,Europe & Central Asia,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,Latin America & Caribbean,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,Middle East & North Africa,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,North America,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,South Asia,35.168953464880744,39.06160290125558
TUR,Turkey,TUR,Turkey,Sub-Saharan Africa,35.168953464880744,39.06160290125558
TWN,Taiwan,TWN,Taiwan,East Asia & Pacific,120.95427281363115,23.753992794953835
TWN,Taiwan,TWN,Taiwan,Europe & Central Asia,120.95427281363115,23.753992794953835
TWN,Taiwan,TWN,Taiwan,Latin America & Caribbean,-239.0457271863688,23.753992794953856
TWN,Taiwan,TWN,Taiwan,Middle East & North Africa,120.95427281363115,23.753992794953835
TWN,Taiwan,TWN,Taiwan,North America,-239.0457271863688,23.753992794953856
TWN,Taiwan,TWN,Taiwan,South Asia,120.95427281363115,23.753992794953835
TWN,Taiwan,TWN,Taiwan,Sub-Saharan Africa,120.95427281363115,23.753992794953835
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,East Asia & Pacific,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,Europe & Central Asia,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,Latin America & Caribbean,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,Middle East & North Africa,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,North America,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,South Asia,34.813099809324534,-6.275654083316633
TZA,United Republic of Tanzania,TZA,United Republic of Tanzania,Sub-Saharan Africa,34.813099809324534,-6.275654083316633
UGA,Uganda,UGA,Uganda,East Asia & Pacific,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,Europe & Central Asia,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,Latin America & Caribbean,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,Middle East & North Africa,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,North America,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,South Asia,32.36907971370351,1.2746929873087112
UGA,Uganda,UGA,Uganda,Sub-Saharan Africa,32.36907971370351,1.2746929873087112
UKR,Ukraine,UKR,Ukraine,East Asia & Pacific,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,East Asia & Pacific,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,Europe & Central Asia,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,Europe & Central Asia,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,Latin America & Caribbean,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,Latin America & Caribbean,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,Middle East & North Africa,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,Middle East & North Africa,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,North America,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,North America,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,South Asia,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,South Asia,31.252911064592116,49.158673120411635
UKR,Ukraine,UKR,Ukraine,Sub-Saharan Africa,34.347582867325876,45.31017179714004
UKR,Ukraine,UKR,Ukraine,Sub-Saharan Africa,31.252911064592116,49.158673120411635
URY,Uruguay,URY,Uruguay,East Asia & Pacific,303.98192946854925,-32.79951534437522
URY,Uruguay,URY,Uruguay,Europe & Central Asia,-56.01807053145075,-32.79951534437523
URY,Uruguay,URY,Uruguay,Latin America & Caribbean,-56.01807053145075,-32.79951534437523
URY,Uruguay,URY,Uruguay,Middle East & North Africa,-56.01807053145075,-32.79951534437523
URY,Uruguay,URY,Uruguay,North America,-56.01807053145075,-32.79951534437523
URY,Uruguay,URY,Uruguay,South Asia,-56.01807053145075,-32.79951534437523
URY,Uruguay,URY,Uruguay,Sub-Saharan Africa,-56.01807053145075,-32.79951534437523
USA,United States of America,USA,United States of America,East Asia & Pacific,247.44815620938192,45.679547202551035
USA,United States of America,USA,United States of America,Europe & Central Asia,-112.46167369956693,45.67954720255103
USA,United States of America,USA,United States of America,Latin America & Caribbean,-112.55184379061724,45.67954720255104
USA,United States of America,USA,United States of America,Middle East & North Africa,-73.68627502674633,45.67954720255097
USA,United States of America,USA,United States of America,North America,-112.55184379061724,45.67954720255104
USA,United States of America,USA,United States of America,South Asia,106.43194844178372,45.67954720255097
USA,United States of America,USA,United States of America,Sub-Saharan Africa,-73.68627502674633,45.67954720255097
UZB,Uzbekistan,UZB,Uzbekistan,East Asia & Pacific,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,Europe & Central Asia,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,Latin America & Caribbean,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,Middle East & North Africa,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,North America,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,South Asia,63.14001528047119,41.755542252652305
UZB,Uzbekistan,UZB,Uzbekistan,Sub-Saharan Africa,63.14001528047119,41.755542252652305
VAT,Vatican,VAT,Vatican,East Asia & Pacific,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,Europe & Central Asia,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,Latin America & Caribbean,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,Middle East & North Africa,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,North America,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,South Asia,12.433871766103504,41.901749852920155
VAT,Vatican,VAT,Vatican,Sub-Saharan Africa,12.433871766103504,41.901749852920155
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,East Asia & Pacific,298.79870305030653,13.224722689966036
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,Europe & Central Asia,-61.20129694969367,13.224722689966056
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,Latin America & Caribbean,-61.20129694969367,13.224722689966056
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,Middle East & North Africa,-61.20129694969367,13.224722689966056
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,North America,-61.20129694969367,13.224722689966056
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,South Asia,-61.20129694969367,13.224722689966056
VCT,Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,Sub-Saharan Africa,-61.20129694969367,13.224722689966056
VEN,Venezuela,VEN,Venezuela,East Asia & Pacific,293.8181587688544,7.1242242127327895
VEN,Venezuela,VEN,Venezuela,Europe & Central Asia,-66.18184123114555,7.124224212732788
VEN,Venezuela,VEN,Venezuela,Latin America & Caribbean,-66.18184123114555,7.124224212732788
VEN,Venezuela,VEN,Venezuela,Middle East & North Africa,-66.18184123114555,7.124224212732788
VEN,Venezuela,VEN,Venezuela,North America,-66.18184123114555,7.124224212732788
VEN,Venezuela,VEN,Venezuela,South Asia,-66.18184123114555,7.124224212732788
VEN,Venezuela,VEN,Venezuela,Sub-Saharan Africa,-66.18184123114555,7.124224212732788
VGB,British Virgin Islands,GBR,United Kingdom,East Asia & Pacific,295.52853007795284,18.52585754507061
VGB,British Virgin Islands,GBR,United Kingdom,Europe & Central Asia,-64.47146992204709,18.525857545070618
VGB,British Virgin Islands,GBR,United Kingdom,Latin America & Caribbean,-64.47146992204709,18.525857545070618
VGB,British Virgin Islands,GBR,United Kingdom,Middle East & North Africa,-64.47146992204709,18.525857545070618
VGB,British Virgin Islands,GBR,United Kingdom,North America,-64.47146992204709,18.525857545070618
VGB,British Virgin Islands,GBR,United Kingdom,South Asia,-64.47146992204709,18.525857545070618
VGB,British Virgin Islands,GBR,United Kingdom,Sub-Saharan Africa,-64.47146992204709,18.525857545070618
VIR,United States Virgin Islands,USA,United States of America,East Asia & Pacific,295.1969846247607,17.955006239372278
VIR,United States Virgin Islands,USA,United States of America,Europe & Central Asia,-64.80301537523924,17.955006239372292
VIR,United States Virgin Islands,USA,United States of America,Latin America & Caribbean,-64.80301537523924,17.955006239372292
VIR,United States Virgin Islands,USA,United States of America,Middle East & North Africa,-64.80301537523924,17.955006239372292
VIR,United States Virgin Islands,USA,United States of America,North America,-64.80301537523924,17.955006239372292
VIR,United States Virgin Islands,USA,United States of America,South Asia,-64.80301537523924,17.955006239372292
VIR,United States Virgin Islands,USA,United States of America,Sub-Saharan Africa,-64.80301537523924,17.955006239372292
VNM,Vietnam,VNM,Vietnam,East Asia & Pacific,106.29914697764933,16.646016701943356
VNM,Vietnam,VNM,Vietnam,Europe & Central Asia,106.29914697764933,16.646016701943356
VNM,Vietnam,VNM,Vietnam,Latin America & Caribbean,106.29914697764933,16.646016701943356
VNM,Vietnam,VNM,Vietnam,Middle East & North Africa,106.29914697764933,16.646016701943356
VNM,Vietnam,VNM,Vietnam,North America,-253.70085302235066,16.64601670194336
VNM,Vietnam,VNM,Vietnam,South Asia,106.29914697764933,16.646016701943356
VNM,Vietnam,VNM,Vietnam,Sub-Saharan Africa,106.29914697764933,16.646016701943356
VUT,Vanuatu,VUT,Vanuatu,East Asia & Pacific,167.68644635705098,-16.226409088434327
VUT,Vanuatu,VUT,Vanuatu,Europe & Central Asia,167.68644635705098,-16.226409088434327
VUT,Vanuatu,VUT,Vanuatu,Latin America & Caribbean,-192.31355364294916,-16.226409088434316
VUT,Vanuatu,VUT,Vanuatu,Middle East & North Africa,167.68644635705098,-16.226409088434327
VUT,Vanuatu,VUT,Vanuatu,North America,-192.31355364294916,-16.226409088434316
VUT,Vanuatu,VUT,Vanuatu,South Asia,167.68644635705098,-16.226409088434327
VUT,Vanuatu,VUT,Vanuatu,Sub-Saharan Africa,167.68644635705098,-16.226409088434327
WLF,Wallis and Futuna,FRA,France,East Asia & Pacific,182.65165174859462,-13.887370390337134
WLF,Wallis and Futuna,FRA,France,Europe & Central Asia,-177.3483482514061,-13.887370390337466
WLF,Wallis and Futuna,FRA,France,Latin America & Caribbean,-177.3483482514061,-13.887370390337466
WLF,Wallis and Futuna,FRA,France,Middle East & North Africa,182.65165174859462,-13.887370390337134
WLF,Wallis and Futuna,FRA,France,North America,-177.3483482514061,-13.887370390337466
WLF,Wallis and Futuna,FRA,France,South Asia,182.65165174859462,-13.887370390337134
WLF,Wallis and Futuna,FRA,France,Sub-Saharan Africa,182.65165174859462,-13.887370390337134
WSM,Samoa,WSM,Samoa,East Asia & Pacific,187.83514935973272,-13.753243463807351
WSM,Samoa,WSM,Samoa,Europe & Central Asia,-172.16485064026733,-13.753243463807355
WSM,Samoa,WSM,Samoa,Latin America & Caribbean,-172.16485064026733,-13.753243463807355
WSM,Samoa,WSM,Samoa,Middle East & North Africa,187.83514935973272,-13.753243463807351
WSM,Samoa,WSM,Samoa,North America,-172.16485064026733,-13.753243463807355
WSM,Samoa,WSM,Samoa,South Asia,187.83514935973272,-13.753243463807351
WSM,Samoa,WSM,Samoa,Sub-Saharan Africa,187.83514935973272,-13.753243463807351
YEM,Yemen,YEM,Yemen,East Asia & Pacific,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,Europe & Central Asia,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,Latin America & Caribbean,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,Middle East & North Africa,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,North America,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,South Asia,47.58676188773272,15.90928005045413
YEM,Yemen,YEM,Yemen,Sub-Saharan Africa,47.58676188773272,15.90928005045413
ZAF,South Africa,ZAF,South Africa,East Asia & Pacific,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,Europe & Central Asia,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,Latin America & Caribbean,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,Middle East & North Africa,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,North America,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,South Asia,25.083900925067308,-29.000340953423493
ZAF,South Africa,ZAF,South Africa,Sub-Saharan Africa,25.083900925067308,-29.000340953423493
ZMB,Zambia,ZMB,Zambia,East Asia & Pacific,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,Europe & Central Asia,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,Latin America & Caribbean,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,Middle East & North Africa,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,North America,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,South Asia,27.77475946369323,-13.458241518646881
ZMB,Zambia,ZMB,Zambia,Sub-Saharan Africa,27.77475946369323,-13.458241518646881
ZWE,Zimbabwe,ZWE,Zimbabwe,East Asia & Pacific,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,Europe & Central Asia,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,Latin America & Caribbean,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,Middle East & North Africa,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,North America,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,South Asia,29.851441201921872,-19.004204188216768
ZWE,Zimbabwe,ZWE,Zimbabwe,Sub-Saharan Africa,29.851441201921872,-19.004204188216768
