year,ssvid,flag,eez_iso3,vessel_class,length_m,length_class,tonnage_gt,engine_power_kw,fishing_hours_year_tot,fishing_hours_year_eez_fao,kwhr
2018,800038743,CHN,KOR,trawlers,34.40366749,"[30,35)",518.0575585,403.6231333,298.6166667,89.43916667,120528.59466905578
2018,800038820,CHN,KOR,trawlers,63.81561543,"[60,65)",1484.953434,1871.441311,342.5586111,73.27680556,641078.3362513232
2018,800039635,CHN,KOR,drifting_longlines,32.18834944,"[30,35)",267.9550689,538.7312747,280.9741667,3.82625,151369.57098406128
2018,800039657,CHN,KOR,trawlers,30.85961009,"[30,35)",327.246784,539.694403,891.9416667,6.76125,481375.9253204815
2018,800039682,CHN,KOR,trawlers,40.22645325,"[40,45)",665.9893783,439.1681434,184.6156944,0.208333333,81077.33175214978
2018,800039776,CHN,KOR,trawlers,27.17212383,"[25,30)",227.6511888,424.0226963,291.7734722,32.81111111,123718.5743910571
2018,800040165,CHN,KOR,set_gillnets,21.54690337,"[20,25)",151.0969267,228.9043945,69.70125,15.60805556,15954.922427143125
2018,800040168,CHN,KOR,fixed_gear,22.0792198,"[20,25)",101.6099558,221.1426978,665.5645833,8.632361111,147184.7475110948
2018,800040174,CHN,KOR,set_gillnets,23.37811085,"[20,25)",163.4852166,251.7692198,380.5020833,12.45097222,95798.7126447156
2018,800040190,CHN,KOR,tuna_purse_seines,30.18959734,"[30,35)",268.6488796,185.5245924,26.23416667,13.16819444,4867.083078405415
2018,800040318,CHN,KOR,fixed_gear,25.22053475,"[25,30)",226.0556167,297.3518889,471.5634722,22.83944444,140220.28919491262
2018,800040704,CHN,KOR,set_gillnets,22.40536609,"[20,25)",55.30087175,190.4946928,249.5069444,41.81833333,47529.74872494468
2018,800043723,CHN,KOR,set_gillnets,22.65545891,"[20,25)",104.1998654,281.0601326,501.0597222,19.48555556,140827.91196205115
2018,800043860,CHN,KOR,trawlers,27.89795403,"[25,30)",167.176265,332.4088976,675.0548611,3.619722222,224394.24219777214
2018,800043960,CHN,KOR,fishing,31.44792375,"[30,35)",247.1428168,271.3610348,27.79569444,3.773888889,7542.668406223007
2018,800043993,CHN,KOR,set_gillnets,22.07093272,"[20,25)",61.04125076,177.9090104,1121.6775,2.269166667,199556.534012946
2018,800044008,CHN,KOR,fishing,34.42271032,"[30,35)",435.6620321,414.8970838,375.6973611,17.72458333,155875.73951174557
2018,800044012,CHN,KOR,fishing,35.9720139,"[35,40)",540.4260069,463.7766628,392.2683333,33.81347222,181924.8985399921
2018,800044013,CHN,KOR,set_gillnets,24.19873781,"[20,25)",122.8736305,184.2718667,31.45013889,5.021527778,5795.375801234566
2018,800044080,CHN,KOR,set_gillnets,18.60131328,"[15,20)",59.47400693,209.2849397,440.9559722,4.756944444,92285.44405223188
2018,800044092,CHN,KOR,fishing,31.81491075,"[30,35)",341.0352217,315.7470364,115.1184722,1.211944444,36348.31643204579
2018,800044095,CHN,KOR,set_gillnets,27.45042889,"[25,30)",147.347873,261.6179605,488.08,23.79694444,127690.49416083998
2018,800044107,CHN,KOR,fishing,32.97722992,"[30,35)",448.7962285,489.7894215,485.63347220000003,30.95958333,237858.13740987435
2018,800044126,CHN,KOR,fixed_gear,27.05194884,"[25,30)",187.9184069,416.4609951,251.9770833,36.28111111,104938.62685351359
2018,800044180,CHN,KOR,set_longlines,22.197688,"[20,25)",86.87098187,260.0682551,511.4556944,0.258472222,133013.39000356683
2018,800044185,CHN,KOR,fishing,25.2041145,"[25,30)",170.0884143,255.0263644,589.1930556,3.659722222,150259.76289939505
2018,800044204,CHN,KOR,trawlers,47.05656577,"[45,50)",862.2117233,851.4630431,153.8798611,14.62041667,131023.01480401133
2018,800044337,CHN,KOR,set_gillnets,24.4423488,"[20,25)",114.4745162,250.6950782,587.6945833,5.086805556,147332.1395181099
2018,800044380,CHN,KOR,set_gillnets,24.70266042,"[20,25)",93.47347646,255.8653899,686.0379167,33.36555556,175533.35904262922
2018,800044425,CHN,KOR,trawlers,21.7991901,"[20,25)",67.27086379,221.7592264,853.2076389,100.47625,189206.66596103454
2018,800044450,CHN,KOR,trawlers,27.0365005,"[25,30)",296.2533335,325.0611695,1172.7325,21.855,381209.7979606588
2018,800044465,CHN,KOR,trawlers,23.45383583,"[20,25)",74.54104868,303.8008724,1462.210556,0.463194444,444220.8425452891
2018,800044484,CHN,KOR,fishing,24.4216216,"[20,25)",141.8767689,263.1615542,911.8483333,13.5175,239963.42458590763
2018,800044499,CHN,KOR,set_gillnets,21.69127902,"[20,25)",126.8411096,260.3164256,452.6713889,15.87847222,117837.79792983552
2018,800044514,CHN,KOR,tuna_purse_seines,28.29309848,"[25,30)",211.0358052,408.5837513,241.1930556,5.506944444,98547.56344455748
2018,800044532,CHN,KOR,fishing,30.13712532,"[30,35)",158.2000099,514.2539127,69.82694444,24.73791667,35908.77939015551
2018,800044536,CHN,KOR,fixed_gear,23.73299037,"[20,25)",113.3994013,228.5365647,736.8983333,7.646527778,168408.2136255376
2018,800044562,CHN,KOR,trawlers,27.61937752,"[25,30)",144.2536985,285.4477883,381.7406944,10.625,108967.0369205862
2018,800044601,CHN,KOR,fixed_gear,19.52729965,"[15,20)",99.44832397,266.6474023,62.43291667,5.394861111,16647.575048067865
2018,800044652,CHN,KOR,set_gillnets,22.46723908,"[20,25)",76.32807774,286.1663077,361.5981944,25.74777778,103477.22016243482
2018,800044728,CHN,KOR,set_gillnets,24.0106357,"[20,25)",122.8299979,243.3906674,904.2004167,53.19847222,220073.94288397112
2018,800044729,CHN,KOR,set_gillnets,22.19872545,"[20,25)",96.64054668,234.3971829,615.6456944,6.13,144305.6164318743
2018,800044750,CHN,KOR,fishing,28.10180903,"[25,30)",159.2551297,375.2536724,904.8541667,12.50805556,339549.84904061677
2018,800044753,CHN,KOR,trawlers,31.62957567,"[30,35)",277.1974388,459.4383257,471.8518056,0.180138889,216786.80354338587
2018,800044762,CHN,KOR,set_gillnets,23.2753787,"[20,25)",98.76113449,179.715434,120.7805556,33.01305556,21706.129968415127
2018,800044770,CHN,KOR,fishing,34.4993628,"[30,35)",350.2363979,321.867789,279.2202778,24.34541667,89872.0134594518
2018,800044787,CHN,KOR,trawlers,25.73644823,"[25,30)",115.0955316,169.5069948,313.3297222,37.62472222,53111.579591640846
2018,800044788,CHN,KOR,trawlers,27.8405775,"[25,30)",152.3664273,322.2318458,349.3906944,31.17708333,112584.8083618557
2018,800044801,CHN,KOR,trawlers,29.40630371,"[25,30)",402.7425287,452.3461561,186.5126389,66.81125,84368.27527048234
2018,800044802,CHN,KOR,fishing,23.88758063,"[20,25)",137.8755296,276.104455,1020.687222,14.39111111,281816.289155774
2018,800047325,CHN,KOR,set_gillnets,23.90000334,"[20,25)",151.1198643,253.516264,382.2877778,46.3825,96916.16920071814
2018,800047364,CHN,KOR,set_gillnets,20.08862905,"[20,25)",140.991915,169.836771,178.7034722,33.88472222,30350.420684936264
2018,800047381,CHN,KOR,trawlers,29.97370592,"[25,30)",267.3361956,314.2755928,44.85722222,22.815,14097.530104551832
2018,800049049,CHN,KOR,fishing,29.42295888,"[25,30)",328.4107175,362.7360529,45.31680556,8.391666667,16438.039178871175
2018,800049093,CHN,KOR,trawlers,23.81491741,"[20,25)",548.9617121,201.0478804,7.288611111,6.546388889,1465.359814926439
2018,800049100,CHN,KOR,trawlers,35.99686497,"[35,40)",353.6149665,467.6435287,353.3276389,11.52291667,165231.38384243537
2018,800049169,CHN,KOR,set_gillnets,19.67787438,"[15,20)",48.57825254,193.0202769,506.7244444,20.97569444,97808.09257008665
2018,800049186,CHN,KOR,set_gillnets,24.69292684,"[20,25)",122.7220983,306.4261262,1456.822778,70.88861111,446408.5604224626
2018,800049204,CHN,KOR,fishing,33.81589244,"[30,35)",414.9837805,466.0891721,464.5540278,3.731111111,216523.60221302236
2018,800049229,CHN,KOR,set_gillnets,20.72890057,"[20,25)",68.62970812,217.9364344,966.28,138.9469444,210587.617832032
2018,800049230,CHN,KOR,set_gillnets,24.40092107,"[20,25)",105.106777,237.9069277,772.0811111,94.0625,183683.4450770034
2018,800049248,CHN,KOR,trawlers,36.92112936,"[35,40)",294.228207,449.4471289,198.4795833,2.127916667,89206.07885945338
2018,800049272,CHN,KOR,fishing,21.17796393,"[20,25)",85.57093166,258.0223945,207.0108333,31.37,53413.43089550634
2018,800050015,CHN,KOR,drifting_longlines,31.88055415,"[30,35)",240.0824988,467.3198571,554.5766667,41.00083333,259164.68863323834
2018,800050025,CHN,KOR,drifting_longlines,27.55807337,"[25,30)",177.3215709,300.8202322,572.7306944,35.33694444,172288.98047747524
2018,800050106,CHN,KOR,fishing,36.17593107,"[35,40)",369.4013497,354.6050998,105.1015278,21.68263889,37269.53775465147
2018,800050333,CHN,KOR,set_gillnets,20.44389965,"[20,25)",54.17284053,190.334405,152.68375,4.062638889,29060.97070941875
2018,800050663,CHN,KOR,trawlers,36.59020419,"[35,40)",835.3301803,434.1518243,166.1111111,29.47777778,72117.44192056498
2018,800050789,CHN,KOR,tuna_purse_seines,42.14396609,"[40,45)",426.8615786,691.1915151,41.05430556,4.605555556,28376.387661394754
2018,800050921,CHN,KOR,trawlers,48.92482885,"[45,50)",988.346443,685.195428,407.7059722,7.692222222,279358.2681197351
2018,800050967,CHN,KOR,fishing,32.19408161,"[30,35)",274.5889899,492.1448331,529.5184722,29.43986111,260599.78012423601
2018,800051070,CHN,KOR,trawlers,35.24507356,"[35,40)",463.2743502,351.8914923,114.9305556,20.65916667,40443.08472095212
2018,800051485,CHN,KOR,set_gillnets,24.09146787,"[20,25)",109.0907616,226.9893079,651.6041667,9.3525,147907.1788239892
2018,800051491,CHN,KOR,set_longlines,24.83097883,"[20,25)",87.1984607,259.6745109,188.78875,6.723333333,49023.62631967237
2018,800051535,CHN,KOR,trawlers,30.92179299,"[30,35)",275.4384015,324.5071809,319.915,4.692083333,103814.7147776235
2018,800051544,CHN,KOR,fishing,25.39495333,"[25,30)",174.6364553,247.9161721,59.20847222,5.364027778,14678.73778867159
2018,800051546,CHN,KOR,trawlers,26.67247812,"[25,30)",289.3514482,402.2064367,192.5405556,4.275416667,77441.05078811423
2018,800051848,CHN,KOR,fishing,23.02309489,"[20,25)",79.3527441,418.2775606,27.27916667,8.123888889,11410.263289928425
2018,800052359,CHN,KOR,set_gillnets,30.12695714,"[30,35)",291.6552441,304.5271969,473.7679167,71.17444444,144275.2156538037
2018,800052365,CHN,KOR,trawlers,28.20411475,"[25,30)",393.8692631,450.1943467,137.7102778,26.94333333,61996.38854804651
2018,800052369,CHN,KOR,trawlers,28.00860462,"[25,30)",189.8454168,398.8327703,134.4740278,24.5525,53632.649040873206
2018,800052377,CHN,KOR,purse_seines,27.29611101,"[25,30)",136.0673155,253.7942681,138.3673611,14.955,35116.84313930292
2018,800052389,CHN,KOR,set_gillnets,15.99345406,"[15,20)",39.04934796,126.4954895,378.6283333,3.251388889,47894.776359352654
2018,800052431,CHN,KOR,set_gillnets,20.03552099,"[20,25)",89.95938706,204.3545685,969.3086111,17.59263889,198082.6429646748
2018,800052442,CHN,KOR,set_gillnets,24.08289938,"[20,25)",161.4484849,212.9354855,413.5970833,87.43333333,88069.49573386944
2018,800052454,CHN,KOR,set_gillnets,26.08347218,"[25,30)",80.13627424,165.2881917,19.55555556,0.225,3232.3024162012807
2018,800052460,CHN,KOR,set_longlines,20.80877227,"[20,25)",62.3015695,223.1332671,49.81944444,35.71555556,11116.375403004131
2018,800052478,CHN,KOR,trawlers,37.30846282,"[35,40)",343.3929265,626.0016832,377.6706944,4.827777778,236422.49038971282
2018,800052523,CHN,KOR,set_gillnets,22.09410118,"[20,25)",96.12384934,242.7958489,11.80180556,11.80180556,2865.42939949294
2018,800052525,CHN,KOR,set_gillnets,27.03415489,"[25,30)",222.9924394,218.6600215,47.41,3.913888889,10366.671619314999
2018,800052538,CHN,KOR,fishing,30.71264246,"[30,35)",223.5476303,442.6778474,1125.690139,4.912777778,498318.0875719268
2018,800052557,CHN,KOR,fishing,31.64787543,"[30,35)",195.6170035,376.4470323,231.0311111,46.32319444,86970.9761425666
2018,800054165,CHN,KOR,trawlers,33.52533689,"[30,35)",357.3287768,639.8372504,933.6358333,57.46444444,597374.9844535848
2018,800054226,CHN,KOR,set_gillnets,23.01721676,"[20,25)",112.8501809,246.065573,762.5875,47.90583333,187646.5301501375
2018,800054241,CHN,KOR,set_gillnets,19.42787848,"[15,20)",100.0877322,218.2282839,295.0091667,9.579583333,64379.344183710025
2018,800054328,CHN,KOR,trawlers,40.0211394,"[40,45)",683.1229438,544.6766522,14.40958333,0.518194444,7848.563607781329
2018,800054664,CHN,KOR,drifting_longlines,28.5478301,"[25,30)",194.7201398,393.9626752,927.2255556,39.73902778,365292.2603979823
2018,800054669,CHN,KOR,fishing,27.34657791,"[25,30)",282.5270568,292.6529212,733.8704167,5.562777778,214769.32122951624
2018,800054694,CHN,KOR,other_purse_seines,27.23958514,"[25,30)",134.2484561,289.6937784,494.7541667,0.341666667,143327.20393046644
2018,800055480,CHN,KOR,fixed_gear,22.37913124,"[20,25)",87.5886701,195.5335478,72.69472222,3.44,14214.256942012093
2018,800056666,CHN,KOR,set_gillnets,20.08537348,"[20,25)",84.54242163,138.8036795,818.3756944,36.59013889,113593.55759608754
2018,800058548,CHN,KOR,dredge_fishing,26.88570835,"[25,30)",465.6684346,500.1742511,9.84125,3.720277778,4922.339848637876
2018,800060017,CHN,KOR,fishing,28.16511761,"[25,30)",191.979819,263.668521,54.22833333,46.08097222,14298.304445416104
2018,800122888,CHN,KOR,trawlers,29.58551732,"[25,30)",155.8086927,280.6807976,117.0593056,44.60944444,32856.299262310145
2018,800123258,CHN,KOR,trawlers,25.8957365,"[25,30)",144.2289286,247.1326976,87.10541667,18.64138889,21526.59659722911
2018,800123555,CHN,KOR,trawlers,28.73703669,"[25,30)",112.3493451,286.0706899,129.0945833,5.650694444,36930.17650698402
2018,800160328,CHN,KOR,fixed_gear,21.03295216,"[20,25)",64.48591515,196.7184459,1018.522778,52.21902778,200362.21800191072
2018,800251546,CHN,KOR,trawlers,40.45539244,"[40,45)",516.3448323,439.2125683,126.1519444,17.21861111,55407.519495962806
2018,800521088,CHN,KOR,trawlers,32.52522742,"[30,35)",186.2587062,389.7673979,125.0470833,8.623333333,48739.27627282554
2018,800837127,CHN,KOR,drifting_longlines,22.19971059,"[20,25)",154.3213392,215.8626714,182.3694444,5.775972222,39366.75544991777
2018,804921000,CHN,KOR,set_gillnets,22.24263485,"[20,25)",112.6673614,190.8081184,98.00930556,1.052361111,18700.97117959426
2018,810000127,CHN,KOR,trawlers,44.5295254,"[40,45)",624.2351106,503.2315793,308.7427778,109.3151389,155369.11566976298
2018,810010165,CHN,KOR,set_gillnets,19.89839312,"[15,20)",92.39282156,376.8082122,322.9109722,91.72069444,121675.50613444591
2018,810080260,CHN,KOR,trawlers,27.49822068,"[25,30)",227.4792269,439.5741407,239.39375,8.270416667,105231.30194520063
2018,812041190,CHN,KOR,set_longlines,19.47121435,"[15,20)",65.5443172,169.232495,830.1720833,16.36555556,140492.09293620684
2018,812041191,CHN,KOR,fishing,20.35548551,"[20,25)",71.32214754,226.638457,500.42,25.96444444,113414.41665194
2018,812041194,CHN,KOR,set_gillnets,20.81817296,"[20,25)",65.05806342,190.0845136,1014.041528,27.90652778,192753.5906200808
2018,812041195,CHN,KOR,fishing,21.40992965,"[20,25)",75.03588051,205.1674024,561.6434722,52.10194444,115230.9322661906
2018,813021803,CHN,KOR,set_gillnets,23.10437939,"[20,25)",90.57158228,198.2555196,562.0648611,32.97625,111432.46108628235
2018,820040854,CHN,KOR,set_gillnets,23.85719368,"[20,25)",145.4952501,232.0384099,808.4345833,69.29638889,187587.8752171011
2018,820040979,CHN,KOR,tuna_purse_seines,30.74346479,"[30,35)",267.7350922,483.2846752,236.9822222,20.66013889,114529.87628410122
2018,820080076,CHN,KOR,trawlers,33.29569076,"[30,35)",346.1464178,429.4105246,136.7784722,5.173472222,58734.115501388515
2018,820080124,CHN,KOR,set_gillnets,24.00452354,"[20,25)",92.66613614,179.1362149,1099.052639,3.732916667,196880.1297263161
2018,820080209,CHN,KOR,trawlers,37.01217404,"[35,40)",634.9147888,555.1970566,515.8025,39.56666667,286372.0297869215
2018,837310090,CHN,KOR,trawlers,23.15328672,"[20,25)",127.9096061,273.5114799,331.1077778,29.67680556,90561.77831247836
2018,856235896,CHN,KOR,trawlers,26.35533756,"[25,30)",275.6870953,308.2835492,97.81888889,25.11,30155.954245809644
2018,865132381,CHN,KOR,set_gillnets,30.81566853,"[30,35)",284.7598691,227.1798799,31.66902778,23.86555556,7194.565927610164
2018,870400064,CHN,KOR,drifting_longlines,34.39168867,"[30,35)",385.138766,419.5855159,130.7783333,21.63722222,54872.69444622266
2018,879456123,CHN,KOR,tuna_purse_seines,37.41580628,"[35,40)",261.395529,393.1186305,61.21152778,0.266805556,24063.391971686306
2018,888801287,CHN,KOR,fishing,31.27636025,"[30,35)",700.886013,333.7921821,18.51347222,18.51347222,6179.652290561531
2018,888804458,CHN,KOR,set_gillnets,23.11741795,"[20,25)",225.82053,222.0332284,69.49666667,5.380277778,15430.569263778778
2018,889000008,CHN,KOR,fishing,30.74062498,"[30,35)",342.8616074,371.4006923,363.0777778,37.73430556,134847.33803366555
2018,900003363,CHN,KOR,trawlers,37.79033952,"[35,40)",353.9175705,459.945257,1355.290694,21.15555556,623359.5265615385
2018,900007277,CHN,KOR,trawlers,31.48875327,"[30,35)",312.738676,434.6221416,671.5998611,11.23541667,291892.16992954456
2018,900007956,CHN,KOR,fishing,29.78542049,"[25,30)",302.1743324,380.0954218,4.151111111,4.151111111,1577.8183286742114
2018,900010390,CHN,KOR,trawlers,42.721837120000004,"[40,45)",1661.17084,738.0999481,8.349583333,6.077638889,6162.827024743925
2018,900010592,CHN,KOR,fishing,32.33916629,"[30,35)",235.423867,482.0412774,168.2604167,75.38236111,81108.4662019243
2018,900011928,CHN,KOR,fishing,46.19895894,"[45,50)",530.1500212,444.6279431,64.95763889,12.6225,28881.981368293265
2018,900015179,CHN,KOR,squid_jigger,26.87882819,"[25,30)",124.9707488,337.6949853,11.50069444,7.627222222,3883.7268398555916
2018,900017285,CHN,KOR,trawlers,33.79482914,"[30,35)",383.4621844,398.2923277,1488.13625,12.94513889,592713.2509472491
2018,900017982,CHN,KOR,squid_jigger,29.8898227,"[25,30)",194.0597851,457.3989848,415.4394444,11.88611111,190021.58011443604
2018,900018839,CHN,KOR,fixed_gear,27.58540314,"[25,30)",193.9739153,307.5625352,237.4294444,5.81625,73024.40185079144
2018,900019740,CHN,KOR,fishing,37.95605977,"[35,40)",433.9992289,543.4838108,701.0006944,9.677083333,380982.52876595827
2018,900020650,CHN,KOR,trawlers,34.03698408,"[30,35)",387.9216975,586.3341935,182.7081944,17.65694444,107128.06180936522
2018,900025001,CHN,KOR,set_gillnets,30.73734526,"[30,35)",183.4721657,251.1928591,178.4588889,53.18152778,44827.598534600256
2018,900025141,CHN,KOR,trawlers,38.98098708,"[35,40)",422.1147172,430.0672014,15.43138889,5.658333333,6636.5342336373515
2018,900025408,CHN,KOR,squid_jigger,32.18219213,"[30,35)",276.5787579,363.041469,131.5863889,18.73180556,47771.31592666129
2018,900027342,CHN,KOR,tuna_purse_seines,34.16134304,"[30,35)",547.2876821,437.9503108,12.40902778,11.28,5434.537572976835
2018,900028788,CHN,KOR,fishing,31.09916994,"[30,35)",277.4377043,275.2503972,64.07208333,34.24611111,17635.866386014
2018,900029157,CHN,KOR,squid_jigger,28.13157483,"[25,30)",169.6393345,406.3376668,141.6315278,14.00986111,57550.22455157134
2018,900029490,CHN,KOR,set_gillnets,24.73208084,"[20,25)",80.74812838,252.1851157,615.2570833,56.58291667,155158.67873725505
2018,900035446,CHN,KOR,set_longlines,20.57571562,"[20,25)",72.35563999,191.1919962,747.0894444,2.822638889,142837.52221478493
2018,900035485,CHN,KOR,set_gillnets,25.14602606,"[25,30)",121.4825513,243.7611867,436.3831944,2.521805556,106373.2853228808
2018,900035999,CHN,KOR,set_gillnets,19.51948533,"[15,20)",69.35851682,249.6603633,380.7465278,2.514722222,95057.31645576155
2018,900042251,CHN,KOR,drifting_longlines,23.7177024,"[20,25)",106.0283194,320.8115382,132.5254167,2.658333333,42515.68278212296
2018,900061006,CHN,KOR,set_gillnets,35.81636599,"[35,40)",593.0618449,370.4271034,49.93972222,18.42472222,18499.02664655522
2018,900068019,CHN,KOR,drifting_longlines,31.44794508,"[30,35)",161.0314967,223.5670158,127.4448611,15.00638889,28492.467275172505
2018,900068092,CHN,KOR,set_gillnets,38.06494992,"[35,40)",381.3606873,330.6243882,50.22013889,16.15222222,16604.00269582528
2018,900068097,CHN,KOR,tuna_purse_seines,31.46762763,"[30,35)",267.0802316,322.6344733,85.17694444,50.13680556,27481.018606702764
2018,900068155,CHN,KOR,fishing,33.02656342,"[30,35)",600.5488653,327.0043815,84.47208333,42.72555556,27622.741363343113
2018,900068203,CHN,KOR,drifting_longlines,26.79047994,"[25,30)",177.7106575,258.303765,26.30555556,7.059583333,6794.824041564683
2018,900068271,CHN,KOR,set_gillnets,27.61461392,"[25,30)",181.8572897,197.1985686,100.1088889,36.83152778,19741.329595216426
2018,900068301,CHN,KOR,trawlers,29.84571779,"[25,30)",96.57359448,185.5404077,232.2895833,1.875138889,43099.10398994511
2018,900068937,CHN,KOR,set_gillnets,32.91167121,"[30,35)",926.3716121,313.9663134,61.99347222,21.94680556,19463.861927778715
2018,900068938,CHN,KOR,drifting_longlines,31.25152266,"[30,35)",178.0622481,192.062272,33.09736111,3.452777778,6356.754371991043
2018,900080455,CHN,KOR,tuna_purse_seines,38.67504049,"[35,40)",579.5010341,417.4591047,17.25708333,8.338194444,7204.126556675095
2018,900080819,CHN,KOR,tuna_purse_seines,37.69967084,"[35,40)",335.8418139,370.0357394,19.655,6.529166667,7273.052457907001
2018,900166643,CHN,KOR,set_gillnets,35.13525722,"[35,40)",565.1729215,293.1637273,37.28972222,8.888888889,10931.993955996832
2018,900230038,CHN,KOR,tuna_purse_seines,32.91664194,"[30,35)",375.824723,229.3240117,12.52152778,8.881111111,2871.486983122595
2018,900268006,CHN,KOR,drifting_longlines,27.4958092,"[25,30)",323.418914,247.716915,4.225,3.841666667,1046.6039658749999
2018,900268007,CHN,KOR,drifting_longlines,31.96090555,"[30,35)",240.149123,331.7272207,94.8925,6.425,31478.425290274747
2018,900268063,CHN,KOR,fishing,30.1216397,"[30,35)",234.4102483,258.6006743,301.855,2.7,78059.9065408265
2018,900268087,CHN,KOR,trawlers,27.44038562,"[25,30)",346.0121845,282.2084947,10.21375,7.266666667,2882.407012742125
2018,900268093,CHN,KOR,trawlers,27.62129795,"[25,30)",139.7467357,222.2052101,261.55,8.385416667,58117.772701655
2018,900268111,CHN,KOR,set_gillnets,27.56314855,"[25,30)",481.1435088,336.4918577,69.02611111,24.61819444,23226.72435721051
2018,900268238,CHN,KOR,set_gillnets,27.64119506,"[25,30)",501.3664304,356.1302807,21.55,3.283333333,7674.607549085001
2018,900268327,CHN,KOR,fishing,34.22838391,"[30,35)",144.0888956,258.541107,236.2127778,2.709722222,61070.71305995703
2018,900268688,CHN,KOR,set_gillnets,33.10370818,"[30,35)",592.0530858,301.9993079,153.3759722,39.57013889,46319.437452889644
2018,900268693,CHN,KOR,set_gillnets,31.57950527,"[30,35)",410.2672205,252.0999905,134.9731944,34.06694444,34026.741025994656
2018,900268796,CHN,KOR,fishing,28.52740261,"[25,30)",729.1523878,281.8594317,99.49138889,43.43805556,28042.586331579096
2018,900268816,CHN,KOR,fishing,28.22212496,"[25,30)",357.9946601,280.0881577,42.38916667,25.40847222,11872.703599038545
2018,900268862,CHN,KOR,set_gillnets,36.29213097,"[35,40)",637.7072317,275.7064787,76.65791667,43.1225,21135.08426956373
2018,900268866,CHN,KOR,fishing,30.31075552,"[30,35)",395.9686443,372.8879917,60.09444444,5.445833333,22408.49669955883
2018,900268995,CHN,KOR,set_gillnets,36.43990885,"[35,40)",160.0937202,275.3880405,20.87097222,1.4475,5747.616142995735
2018,900301383,CHN,KOR,fishing,34.33439625,"[30,35)",331.3144439,281.5853688,17.52902778,15.87902778,4935.917752136746
2018,900303106,CHN,KOR,fishing,38.54177166,"[35,40)",464.8268134,651.2066724,99.88041667,4.400277778,65042.79377759619
2018,900305512,CHN,KOR,tuna_purse_seines,32.7361843,"[30,35)",138.9541093,335.3878131,38.41291667,20.50555556,12883.224116743835
2018,900402206,CHN,KOR,tuna_purse_seines,32.80830276,"[30,35)",586.9283535,330.465114,33.24180556,32.75680556,10985.257063951236
2018,900402396,CHN,KOR,tuna_purse_seines,37.17901277,"[35,40)",284.4051204,330.6207651,6.511527778,5.507777778,2152.846295932263
2018,900402633,CHN,KOR,tuna_purse_seines,35.67124558,"[35,40)",718.8338731,415.9868042,6.871527778,6.871527778,2858.464880341747
2018,900403158,CHN,KOR,fishing,28.10427118,"[25,30)",137.8598832,312.6721942,93.09902778,83.85111111,29109.477293859352
2018,900404203,CHN,KOR,fishing,38.71770661,"[35,40)",667.8585515,466.4708851,3.890555556,3.890555556,1814.8308937380425
2018,900404207,CHN,KOR,tuna_purse_seines,38.88133185,"[35,40)",734.8751899,374.8776578,37.66416667,37.42083333,14119.454584238425
2018,900409767,CHN,KOR,tuna_purse_seines,32.48584608,"[30,35)",679.5305522,299.7418748,18.79486111,12.15083333,5633.606905717009
2018,900415391,CHN,KOR,fishing,29.46154564,"[25,30)",196.7788671,521.3632486,18.16722222,13.99652778,9471.721994657304
2018,900417398,CHN,KOR,fixed_gear,33.79214694,"[30,35)",243.3076435,492.7210788,8.793611111,7.256666667,4332.797553159587
2018,900512195,CHN,KOR,set_gillnets,30.36200611,"[30,35)",215.835988,303.9256759,65.40861111,12.40583333,19879.356341286995
2018,900884253,CHN,KOR,set_gillnets,31.5910002,"[30,35)",226.5970721,249.9947779,138.2872222,4.772222222,34571.08340029695
2018,900900332,CHN,KOR,fishing,32.35278961,"[30,35)",401.2989376,418.1169252,84.82166667,4.337916667,35465.374458399725
2018,900900506,CHN,KOR,fishing,23.745229,"[20,25)",143.072475,219.3662494,1238.495,0.477083333,271684.003050653
2018,900900516,CHN,KOR,set_gillnets,22.52809235,"[20,25)",159.7843435,220.8840521,515.275,9.274583333,113816.0299458275
2018,900900521,CHN,KOR,fixed_gear,19.99466965,"[15,20)",58.19326957,214.6701321,751.8091667,0.288333333,161390.9731294799
2018,902205338,CHN,KOR,tuna_purse_seines,30.23967272,"[30,35)",278.3699906,322.6727094,72.7325,48.45638889,23468.7928364355
2018,902700923,CHN,KOR,fishing,31.75873109,"[30,35)",450.4933042,396.6024308,48.03277778,9.051111111,19049.91642562423
2018,902705428,CHN,KOR,tuna_purse_seines,30.9006929,"[30,35)",237.1293914,434.1311792,9.282083333,8.798333333,4029.641782787956
2018,902800168,CHN,KOR,tuna_purse_seines,38.02520676,"[35,40)",661.151056,444.1755611,16.04986111,8.768194444,7128.956064111318
2018,905101109,CHN,KOR,set_gillnets,27.82263401,"[25,30)",253.7144502,253.3023784,348.0608333,22.79875,88164.63690277592
2018,905101135,CHN,KOR,fishing,27.07841075,"[25,30)",202.3912592,425.3301431,230.3590278,45.58541667,97978.63825855088
2018,905101211,CHN,KOR,set_gillnets,30.98776837,"[30,35)",377.9123695,343.8397235,0.860416667,0.610416667,295.84542887607154
2018,905101608,CHN,KOR,set_gillnets,31.43518375,"[30,35)",271.9861354,283.9627959,409.1001389,0.301111111,116169.21924512235
2018,905102108,CHN,KOR,set_gillnets,26.22817072,"[25,30)",359.7886931,309.4029014,131.8884722,51.50833333,40806.67595989324
