,RegionName,Country,Category,Type,Constant 2018 USD,SSF_USD,Reported vs modeled estimates
1346,Europe,Ukraine,Capacity-enhancing,Fisheries dev. projects,8219829.081,0,Modeled
1347,Europe,Ukraine,Capacity-enhancing,Fishing port develop.,0,0,NA
1348,Europe,Ukraine,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1349,Europe,Ukraine,Capacity-enhancing,Tax exemption,0,0,NA
1350,Europe,Ukraine,Capacity-enhancing,Fishing access,9346391.36,0,Reported
1351,Europe,Ukraine,Capacity-enhancing,Fuel subsidies,40267757.64,40267757.64,Modeled
1352,Europe,Ukraine,Ambiguous,Fisher assistance,0,0,NA
1353,Europe,Ukraine,Ambiguous,Vessel buyback,0,0,NA
1354,Europe,Ukraine,Ambiguous,Rural fisher communities,520958.263,520958.263,Modeled
1355,Europe,United Kingdom,Beneficial,Fisheries mangt.,27850200.86,23464830.55,Reported
1356,Europe,United Kingdom,Beneficial,Fishery R&D,2331460.224,0,Reported
1357,Europe,United Kingdom,Beneficial,MPAs,230078592.9,8292014.082,Modeled
1358,Europe,United Kingdom,Capacity-enhancing,Boat constsruct. & renov.,552703.6406,56008.00104,Reported
1359,Europe,United Kingdom,Capacity-enhancing,Fisheries dev. projects,7103821.978,2867739.216,Reported
1360,Europe,United Kingdom,Capacity-enhancing,Fishing port develop.,2760246.86,222399.5706,Modeled
1361,Europe,United Kingdom,Capacity-enhancing,Markt. & storage infrast.,7237121.591,200861.3965,Reported
1362,Europe,United Kingdom,Capacity-enhancing,Tax exemption,0,0,NA
1363,Europe,United Kingdom,Capacity-enhancing,Fishing access,2950640.49,0,Reported
1364,Europe,United Kingdom,Capacity-enhancing,Fuel subsidies,64386296.09,7919514.419,Reported
1365,Europe,United Kingdom,Ambiguous,Fisher assistance,2358501.778,0,Reported
1366,Europe,United Kingdom,Ambiguous,Vessel buyback,16345552.27,0,Modeled
1367,Europe,United Kingdom,Ambiguous,Rural fisher communities,6230662.501,6230662.501,Reported
1368,North America,Canada,Beneficial,Fisheries mangt.,280471131.4,27934910.17,Reported
1369,North America,Canada,Beneficial,Fishery R&D,2459332.459,231624.9257,Modeled
1370,North America,Canada,Beneficial,MPAs,105237495,4200377.183,Modeled
1371,North America,Canada,Capacity-enhancing,Boat constsruct. & renov.,3549806.3,0,Reported
1372,North America,Canada,Capacity-enhancing,Fisheries dev. projects,9683507.593,0,Reported
1373,North America,Canada,Capacity-enhancing,Fishing port develop.,70927867.73,4348739.214,Modeled
1374,North America,Canada,Capacity-enhancing,Markt. & storage infrast.,1848857.448,0,Reported
1375,North America,Canada,Capacity-enhancing,Tax exemption,39069952.88,2416203.409,Modeled
1376,North America,Canada,Capacity-enhancing,Fishing access,16727.93,0,Reported
1377,North America,Canada,Capacity-enhancing,Fuel subsidies,69117291.51,47884465.02,Modeled
1378,North America,Canada,Ambiguous,Fisher assistance,240697699.1,14757689.58,Modeled
1379,North America,Canada,Ambiguous,Vessel buyback,0,0,NA
1380,North America,Canada,Ambiguous,Rural fisher communities,30057408.62,30057408.62,Reported
1381,North America,Mexico,Beneficial,Fisheries mangt.,14263871.06,7210119.209,Modeled
1382,North America,Mexico,Beneficial,Fishery R&D,8012475.488,3222549.912,Modeled
1383,North America,Mexico,Beneficial,MPAs,35935636.06,15165605.5,Modeled
1384,North America,Mexico,Capacity-enhancing,Boat constsruct. & renov.,11882190.44,6590755.395,Reported
1385,North America,Mexico,Capacity-enhancing,Fisheries dev. projects,9647077.022,1486311.641,Modeled
1386,North America,Mexico,Capacity-enhancing,Fishing port develop.,0,0,NA
1387,North America,Mexico,Capacity-enhancing,Markt. & storage infrast.,14807664.6,14807664.6,Modeled
1388,North America,Mexico,Capacity-enhancing,Tax exemption,130530799.4,19387935.02,Reported
1389,North America,Mexico,Capacity-enhancing,Fishing access,323782.64,0,Reported
1390,North America,Mexico,Capacity-enhancing,Fuel subsidies,23585488.95,3304793.062,Reported
1391,North America,Mexico,Ambiguous,Fisher assistance,24293424.24,9770610.241,Modeled
1392,North America,Mexico,Ambiguous,Vessel buyback,0,0,NA
1393,North America,Mexico,Ambiguous,Rural fisher communities,0,0,NA
1394,North America,USA,Beneficial,Fisheries mangt.,1956419781,575403576.7,Reported
1395,North America,USA,Beneficial,Fishery R&D,40127780.2,11347821.97,Reported
1396,North America,USA,Beneficial,MPAs,190570703,50918714.2,Modeled
1397,North America,USA,Capacity-enhancing,Boat constsruct. & renov.,2659142.906,0,Modeled
1398,North America,USA,Capacity-enhancing,Boat constsruct. & renov.,145180302.4,0,Modeled
1399,North America,USA,Capacity-enhancing,Fisheries dev. projects,336524.2479,91868.68404,Reported
1400,North America,USA,Capacity-enhancing,Fishing port develop.,0,0,NA
1401,North America,USA,Capacity-enhancing,Markt. & storage infrast.,231130019.7,105409880.8,Reported
1402,North America,USA,Capacity-enhancing,Tax exemption,505507564.2,98441278.27,Modeled
1403,North America,USA,Capacity-enhancing,Fishing access,50418583.06,0,Reported
1404,North America,USA,Capacity-enhancing,Fuel subsidies,200996603.5,14742711.74,Modeled
1405,North America,USA,Ambiguous,Fisher assistance,349000,67963.39832,Modeled
1406,North America,USA,Ambiguous,Vessel buyback,105792164.9,0,Modeled
1407,North America,USA,Ambiguous,Rural fisher communities,0,0,NA
1408,Oceania,Australia,Beneficial,Fisheries mangt.,103315416.4,20106721.19,Modeled
1409,Oceania,Australia,Beneficial,Fishery R&D,53391595.81,9154583.884,Modeled
1410,Oceania,Australia,Beneficial,MPAs,181232631.4,35270574.24,Modeled
1411,Oceania,Australia,Capacity-enhancing,Boat constsruct. & renov.,12903829.25,2212505.919,Modeled
1412,Oceania,Australia,Capacity-enhancing,Fisheries dev. projects,0,0,NA
1413,Oceania,Australia,Capacity-enhancing,Fishing port develop.,0,0,NA
1414,Oceania,Australia,Capacity-enhancing,Markt. & storage infrast.,344832.0795,65518.09511,Reported
1415,Oceania,Australia,Capacity-enhancing,Tax exemption,0,0,NA
1416,Oceania,Australia,Capacity-enhancing,Fishing access,2845893.93,0,Reported
1417,Oceania,Australia,Capacity-enhancing,Fuel subsidies,12218003.96,1026312.333,Reported
1418,Oceania,Australia,Ambiguous,Fisher assistance,19086634.93,19086634.93,Modeled
1419,Oceania,Australia,Ambiguous,Vessel buyback,9402956.25,0,Modeled
1420,Oceania,Australia,Ambiguous,Rural fisher communities,2477287.567,2477287.567,Reported
1421,Oceania,Fiji,Beneficial,Fisheries mangt.,13292325.35,0,Modeled
1422,Oceania,Fiji,Beneficial,Fishery R&D,0,0,NA
1423,Oceania,Fiji,Beneficial,MPAs,21420911.46,8588871.722,Modeled
1424,Oceania,Fiji,Capacity-enhancing,Boat constsruct. & renov.,1795164.478,71666.13443,Modeled
1425,Oceania,Fiji,Capacity-enhancing,Fisheries dev. projects,5309747.58,2626627.899,Modeled
1426,Oceania,Fiji,Capacity-enhancing,Fishing port develop.,0,0,NA
1427,Oceania,Fiji,Capacity-enhancing,Markt. & storage infrast.,4032921.305,0,Modeled
1428,Oceania,Fiji,Capacity-enhancing,Tax exemption,6250635.984,0,Reported
1429,Oceania,Fiji,Capacity-enhancing,Fishing access,216026.71,0,Reported
1430,Oceania,Fiji,Capacity-enhancing,Fuel subsidies,7198192.866,7198192.866,Reported
1431,Oceania,Fiji,Ambiguous,Fisher assistance,0,0,NA
1432,Oceania,Fiji,Ambiguous,Vessel buyback,0,0,NA
1433,Oceania,Fiji,Ambiguous,Rural fisher communities,1665754.406,1665754.406,Modeled
1434,Oceania,Kiribati,Beneficial,Fisheries mangt.,51239495.47,0,Modeled
1435,Oceania,Kiribati,Beneficial,Fishery R&D,0,0,NA
1436,Oceania,Kiribati,Beneficial,MPAs,5196945,0,Modeled
1437,Oceania,Kiribati,Capacity-enhancing,Boat constsruct. & renov.,532375.7763,0,Modeled
1438,Oceania,Kiribati,Capacity-enhancing,Fisheries dev. projects,6280953.725,1466538.346,Modeled
1439,Oceania,Kiribati,Capacity-enhancing,Fishing port develop.,0,0,NA
1440,Oceania,Kiribati,Capacity-enhancing,Markt. & storage infrast.,8879105.887,0,Modeled
1441,Oceania,Kiribati,Capacity-enhancing,Tax exemption,0,0,NA
1442,Oceania,Kiribati,Capacity-enhancing,Fishing access,1083381.27,0,Reported
1443,Oceania,Kiribati,Capacity-enhancing,Fuel subsidies,639435.9828,10870.41171,Reported
1444,Oceania,Kiribati,Ambiguous,Fisher assistance,0,0,NA
1445,Oceania,Kiribati,Ambiguous,Vessel buyback,0,0,NA
1446,Oceania,Kiribati,Ambiguous,Rural fisher communities,0,0,NA
1447,Oceania,Marshall Is,Beneficial,Fisheries mangt.,20402368.99,0,Modeled
1448,Oceania,Marshall Is,Beneficial,Fishery R&D,4780335.514,398973.2889,Modeled
1449,Oceania,Marshall Is,Beneficial,MPAs,2972441.8,492942.0198,Modeled
1450,Oceania,Marshall Is,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1451,Oceania,Marshall Is,Capacity-enhancing,Fisheries dev. projects,2089377.51,622098.6834,Modeled
1452,Oceania,Marshall Is,Capacity-enhancing,Fishing port develop.,1217256.091,0,Modeled
1453,Oceania,Marshall Is,Capacity-enhancing,Markt. & storage infrast.,1586948.334,0,Modeled
1454,Oceania,Marshall Is,Capacity-enhancing,Tax exemption,0,0,NA
1455,Oceania,Marshall Is,Capacity-enhancing,Fishing access,1928764.83,0,Reported
1456,Oceania,Marshall Is,Capacity-enhancing,Fuel subsidies,0,0,NA
1457,Oceania,Marshall Is,Ambiguous,Fisher assistance,0,0,NA
1458,Oceania,Marshall Is,Ambiguous,Vessel buyback,0,0,NA
1459,Oceania,Marshall Is,Ambiguous,Rural fisher communities,0,0,NA
1460,Oceania,Micronesia,Beneficial,Fisheries mangt.,1944724.765,130733.3976,Reported
1461,Oceania,Micronesia,Beneficial,Fishery R&D,959465.2049,41257.00285,Modeled
1462,Oceania,Micronesia,Beneficial,MPAs,0,0,NA
1463,Oceania,Micronesia,Capacity-enhancing,Boat constsruct. & renov.,406750.3119,0,Modeled
1464,Oceania,Micronesia,Capacity-enhancing,Fisheries dev. projects,2126635.412,552925.2156,Modeled
1465,Oceania,Micronesia,Capacity-enhancing,Fishing port develop.,3984136.3,0,Modeled
1466,Oceania,Micronesia,Capacity-enhancing,Markt. & storage infrast.,552077.4232,0,Reported
1467,Oceania,Micronesia,Capacity-enhancing,Tax exemption,0,0,NA
1468,Oceania,Micronesia,Capacity-enhancing,Fishing access,1650680.35,0,Reported
1469,Oceania,Micronesia,Capacity-enhancing,Fuel subsidies,0,0,NA
1470,Oceania,Micronesia,Ambiguous,Fisher assistance,0,0,NA
1471,Oceania,Micronesia,Ambiguous,Vessel buyback,0,0,NA
1472,Oceania,Micronesia,Ambiguous,Rural fisher communities,0,0,NA
1473,Oceania,Nauru,Beneficial,Fisheries mangt.,12155805,0,Modeled
1474,Oceania,Nauru,Beneficial,Fishery R&D,981676.2714,5933.314212,Modeled
1475,Oceania,Nauru,Beneficial,MPAs,0,0,NA
1476,Oceania,Nauru,Capacity-enhancing,Boat constsruct. & renov.,4706.758548,0,Modeled
1477,Oceania,Nauru,Capacity-enhancing,Fisheries dev. projects,55530.19869,55530.19869,Modeled
1478,Oceania,Nauru,Capacity-enhancing,Fishing port develop.,46102.89664,0,Modeled
1479,Oceania,Nauru,Capacity-enhancing,Markt. & storage infrast.,78500.58059,0,Modeled
1480,Oceania,Nauru,Capacity-enhancing,Tax exemption,0,0,NA
1481,Oceania,Nauru,Capacity-enhancing,Fishing access,382.52,0,Reported
1482,Oceania,Nauru,Capacity-enhancing,Fuel subsidies,0,0,NA
1483,Oceania,Nauru,Ambiguous,Fisher assistance,0,0,NA
1484,Oceania,Nauru,Ambiguous,Vessel buyback,0,0,NA
1485,Oceania,Nauru,Ambiguous,Rural fisher communities,0,0,NA
1486,Oceania,New Zealand,Beneficial,Fisheries mangt.,44594142.07,6215611.211,Modeled
1487,Oceania,New Zealand,Beneficial,Fishery R&D,0,0,NA
1488,Oceania,New Zealand,Beneficial,MPAs,32027483.06,4464047.053,Modeled
1489,Oceania,New Zealand,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1490,Oceania,New Zealand,Capacity-enhancing,Fisheries dev. projects,0,0,NA
1491,Oceania,New Zealand,Capacity-enhancing,Fishing port develop.,0,0,NA
1492,Oceania,New Zealand,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1493,Oceania,New Zealand,Capacity-enhancing,Tax exemption,0,0,NA
1494,Oceania,New Zealand,Capacity-enhancing,Fishing access,785595.88,0,Reported
1495,Oceania,New Zealand,Capacity-enhancing,Fuel subsidies,28166225.58,0,Modeled
1496,Oceania,New Zealand,Ambiguous,Fisher assistance,710516.42,710516.42,Modeled
1497,Oceania,New Zealand,Ambiguous,Vessel buyback,0,0,NA
1498,Oceania,New Zealand,Ambiguous,Rural fisher communities,0,0,NA
1499,Oceania,Palau,Beneficial,Fisheries mangt.,20965574.91,0,Modeled
1500,Oceania,Palau,Beneficial,Fishery R&D,0,0,NA
1501,Oceania,Palau,Beneficial,MPAs,2189035.707,84580.20901,Modeled
1502,Oceania,Palau,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1503,Oceania,Palau,Capacity-enhancing,Fisheries dev. projects,330695.8366,330695.8366,Modeled
1504,Oceania,Palau,Capacity-enhancing,Fishing port develop.,0,0,NA
1505,Oceania,Palau,Capacity-enhancing,Markt. & storage infrast.,251173.9522,0,Modeled
1506,Oceania,Palau,Capacity-enhancing,Tax exemption,0,0,NA
1507,Oceania,Palau,Capacity-enhancing,Fishing access,0,0,NA
1508,Oceania,Palau,Capacity-enhancing,Fuel subsidies,0,0,NA
1509,Oceania,Palau,Ambiguous,Fisher assistance,0,0,NA
1510,Oceania,Palau,Ambiguous,Vessel buyback,0,0,NA
1511,Oceania,Palau,Ambiguous,Rural fisher communities,0,0,NA
1512,Oceania,Papua New Guinea,Beneficial,Fisheries mangt.,1371457.476,0,Modeled
1513,Oceania,Papua New Guinea,Beneficial,Fishery R&D,2668531.609,125420.999,Modeled
1514,Oceania,Papua New Guinea,Beneficial,MPAs,2526622.26,237640.9918,Modeled
1515,Oceania,Papua New Guinea,Capacity-enhancing,Boat constsruct. & renov.,1618814.763,0,Modeled
1516,Oceania,Papua New Guinea,Capacity-enhancing,Fisheries dev. projects,3947720.413,0,Reported
1517,Oceania,Papua New Guinea,Capacity-enhancing,Fishing port develop.,2158991.842,1079495.921,Reported
1518,Oceania,Papua New Guinea,Capacity-enhancing,Markt. & storage infrast.,11036631.22,0,Modeled
1519,Oceania,Papua New Guinea,Capacity-enhancing,Tax exemption,3180825.179,0,Modeled
1520,Oceania,Papua New Guinea,Capacity-enhancing,Fishing access,5799581.92,0,Reported
1521,Oceania,Papua New Guinea,Capacity-enhancing,Fuel subsidies,0,0,NA
1522,Oceania,Papua New Guinea,Ambiguous,Fisher assistance,0,0,NA
1523,Oceania,Papua New Guinea,Ambiguous,Vessel buyback,0,0,NA
1524,Oceania,Papua New Guinea,Ambiguous,Rural fisher communities,323848.7763,323848.7763,Reported
1525,Oceania,Samoa,Beneficial,Fisheries mangt.,5429992.747,567197.4944,Modeled
1526,Oceania,Samoa,Beneficial,Fishery R&D,1272263.392,134476.5052,Modeled
1527,Oceania,Samoa,Beneficial,MPAs,0,0,NA
1528,Oceania,Samoa,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1529,Oceania,Samoa,Capacity-enhancing,Fisheries dev. projects,1209606.603,505327.2612,Modeled
1530,Oceania,Samoa,Capacity-enhancing,Fishing port develop.,0,0,NA
1531,Oceania,Samoa,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1532,Oceania,Samoa,Capacity-enhancing,Tax exemption,1423949.151,0,Modeled
1533,Oceania,Samoa,Capacity-enhancing,Fishing access,46131.3,0,Reported
1534,Oceania,Samoa,Capacity-enhancing,Fuel subsidies,108738.5762,0,Modeled
1535,Oceania,Samoa,Ambiguous,Fisher assistance,0,0,NA
1536,Oceania,Samoa,Ambiguous,Vessel buyback,0,0,NA
1537,Oceania,Samoa,Ambiguous,Rural fisher communities,680470.4297,212292.6489,Modeled
1538,Oceania,Solomon Is,Beneficial,Fisheries mangt.,10500444.82,0,Modeled
1539,Oceania,Solomon Is,Beneficial,Fishery R&D,0,0,NA
1540,Oceania,Solomon Is,Beneficial,MPAs,3873055.895,357737.6854,Modeled
1541,Oceania,Solomon Is,Capacity-enhancing,Boat constsruct. & renov.,809079.3353,26873.69796,Modeled
1542,Oceania,Solomon Is,Capacity-enhancing,Fisheries dev. projects,9545494.163,3928707.371,Modeled
1543,Oceania,Solomon Is,Capacity-enhancing,Fishing port develop.,0,0,NA
1544,Oceania,Solomon Is,Capacity-enhancing,Markt. & storage infrast.,13494042.01,0,Modeled
1545,Oceania,Solomon Is,Capacity-enhancing,Tax exemption,0,0,NA
1546,Oceania,Solomon Is,Capacity-enhancing,Fishing access,0,0,NA
1547,Oceania,Solomon Is,Capacity-enhancing,Fuel subsidies,245481.5216,0,Modeled
1548,Oceania,Solomon Is,Ambiguous,Fisher assistance,0,0,NA
1549,Oceania,Solomon Is,Ambiguous,Vessel buyback,0,0,NA
1550,Oceania,Solomon Is,Ambiguous,Rural fisher communities,436274.3025,436274.3025,Modeled
1551,Oceania,Tonga,Beneficial,Fisheries mangt.,1777871.014,160994.6119,Modeled
1552,Oceania,Tonga,Beneficial,Fishery R&D,416560.447,38170.11317,Modeled
1553,Oceania,Tonga,Beneficial,MPAs,729858.8946,243742.3539,Modeled
1554,Oceania,Tonga,Capacity-enhancing,Boat constsruct. & renov.,95685.21244,9588.443958,Modeled
1555,Oceania,Tonga,Capacity-enhancing,Fisheries dev. projects,283018.259,133830.8772,Modeled
1556,Oceania,Tonga,Capacity-enhancing,Fishing port develop.,164884.3724,0,Modeled
1557,Oceania,Tonga,Capacity-enhancing,Markt. & storage infrast.,214961.3233,0,Modeled
1558,Oceania,Tonga,Capacity-enhancing,Tax exemption,0,0,NA
1559,Oceania,Tonga,Capacity-enhancing,Fishing access,0,0,NA
1560,Oceania,Tonga,Capacity-enhancing,Fuel subsidies,653444.7528,0,Modeled
1561,Oceania,Tonga,Ambiguous,Fisher assistance,0,0,NA
1562,Oceania,Tonga,Ambiguous,Vessel buyback,0,0,NA
1563,Oceania,Tonga,Ambiguous,Rural fisher communities,0,0,NA
1564,Oceania,Tuvalu,Beneficial,Fisheries mangt.,4900690.95,0,Modeled
1565,Oceania,Tuvalu,Beneficial,Fishery R&D,0,0,NA
1566,Oceania,Tuvalu,Beneficial,MPAs,725575.4824,0,Modeled
1567,Oceania,Tuvalu,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1568,Oceania,Tuvalu,Capacity-enhancing,Fisheries dev. projects,0,0,NA
1569,Oceania,Tuvalu,Capacity-enhancing,Fishing port develop.,0,0,NA
1570,Oceania,Tuvalu,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1571,Oceania,Tuvalu,Capacity-enhancing,Tax exemption,0,0,NA
1572,Oceania,Tuvalu,Capacity-enhancing,Fishing access,395113.66,0,Reported
1573,Oceania,Tuvalu,Capacity-enhancing,Fuel subsidies,0,0,NA
1574,Oceania,Tuvalu,Ambiguous,Fisher assistance,0,0,NA
1575,Oceania,Tuvalu,Ambiguous,Vessel buyback,0,0,NA
1576,Oceania,Tuvalu,Ambiguous,Rural fisher communities,0,0,NA
1577,Oceania,Vanuatu,Beneficial,Fisheries mangt.,1342666.452,0,Reported
1578,Oceania,Vanuatu,Beneficial,Fishery R&D,176709.1654,9918.028626,Modeled
1579,Oceania,Vanuatu,Beneficial,MPAs,440034.5529,93735.22054,Modeled
1580,Oceania,Vanuatu,Capacity-enhancing,Boat constsruct. & renov.,345888.6784,23672.98572,Modeled
1581,Oceania,Vanuatu,Capacity-enhancing,Fisheries dev. projects,632468.3205,632468.3205,Reported
1582,Oceania,Vanuatu,Capacity-enhancing,Fishing port develop.,0,0,NA
1583,Oceania,Vanuatu,Capacity-enhancing,Markt. & storage infrast.,5768824.086,0,Modeled
1584,Oceania,Vanuatu,Capacity-enhancing,Tax exemption,679640.0942,0,Modeled
1585,Oceania,Vanuatu,Capacity-enhancing,Fishing access,911866.76,0,Reported
1586,Oceania,Vanuatu,Capacity-enhancing,Fuel subsidies,4008640.934,0,Reported
1587,Oceania,Vanuatu,Ambiguous,Fisher assistance,0,0,NA
1588,Oceania,Vanuatu,Ambiguous,Vessel buyback,0,0,NA
1589,Oceania,Vanuatu,Ambiguous,Rural fisher communities,0,0,NA
1590,"South, Central America and Carribbean",Antigua Barb,Beneficial,Fisheries mangt.,1113301.419,1014177.724,Modeled
1591,"South, Central America and Carribbean",Antigua Barb,Beneficial,Fishery R&D,260849.8215,260849.8215,Modeled
1592,"South, Central America and Carribbean",Antigua Barb,Beneficial,MPAs,1520416.488,1340131.046,Modeled
1593,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1594,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Fisheries dev. projects,439688.0711,439688.0711,Modeled
1595,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Fishing port develop.,0,0,NA
1596,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Markt. & storage infrast.,333957.0032,311933.1894,Modeled
1597,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Tax exemption,517600.8911,517600.8911,Modeled
1598,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Fishing access,0,0,NA
1599,"South, Central America and Carribbean",Antigua Barb,Capacity-enhancing,Fuel subsidies,0,0,NA
1600,"South, Central America and Carribbean",Antigua Barb,Ambiguous,Fisher assistance,0,0,NA
1601,"South, Central America and Carribbean",Antigua Barb,Ambiguous,Vessel buyback,0,0,NA
1602,"South, Central America and Carribbean",Antigua Barb,Ambiguous,Rural fisher communities,0,0,NA
1603,"South, Central America and Carribbean",Argentina,Beneficial,Fisheries mangt.,23293779.61,0,Modeled
1604,"South, Central America and Carribbean",Argentina,Beneficial,Fishery R&D,14683734.48,1081057.487,Modeled
1605,"South, Central America and Carribbean",Argentina,Beneficial,MPAs,12357904.98,2061918.423,Modeled
1606,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Boat constsruct. & renov.,16076972.61,0,Modeled
1607,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Fisheries dev. projects,47552559.92,17284002.79,Modeled
1608,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Fishing port develop.,250863.5151,250863.5151,Reported
1609,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Markt. & storage infrast.,36117673.98,0,Modeled
1610,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Tax exemption,55978883.69,0,Modeled
1611,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Fishing access,5988.41,0,Reported
1612,"South, Central America and Carribbean",Argentina,Capacity-enhancing,Fuel subsidies,86845934.37,2257994.294,Reported
1613,"South, Central America and Carribbean",Argentina,Ambiguous,Fisher assistance,10756897.04,0,Modeled
1614,"South, Central America and Carribbean",Argentina,Ambiguous,Vessel buyback,11715210.05,0,Modeled
1615,"South, Central America and Carribbean",Argentina,Ambiguous,Rural fisher communities,0,0,NA
1616,"South, Central America and Carribbean",Bahamas,Beneficial,Fisheries mangt.,2291412,467284.0237,Modeled
1617,"South, Central America and Carribbean",Bahamas,Beneficial,Fishery R&D,1700000,422697.9098,Modeled
1618,"South, Central America and Carribbean",Bahamas,Beneficial,MPAs,9394835.37,1853746.385,Modeled
1619,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1620,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Fisheries dev. projects,0,0,NA
1621,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Fishing port develop.,0,0,NA
1622,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1623,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Tax exemption,4625550.542,795594.6932,Reported
1624,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Fishing access,0,0,NA
1625,"South, Central America and Carribbean",Bahamas,Capacity-enhancing,Fuel subsidies,0,0,NA
1626,"South, Central America and Carribbean",Bahamas,Ambiguous,Fisher assistance,0,0,NA
1627,"South, Central America and Carribbean",Bahamas,Ambiguous,Vessel buyback,0,0,NA
1628,"South, Central America and Carribbean",Bahamas,Ambiguous,Rural fisher communities,0,0,NA
1629,"South, Central America and Carribbean",Barbados,Beneficial,Fisheries mangt.,563755.073,361370.5684,Modeled
1630,"South, Central America and Carribbean",Barbados,Beneficial,Fishery R&D,132089.4842,103236.6705,Modeled
1631,"South, Central America and Carribbean",Barbados,Beneficial,MPAs,134486.0094,83410.90172,Modeled
1632,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1633,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Fisheries dev. projects,0,0,NA
1634,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Fishing port develop.,0,0,NA
1635,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1636,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Tax exemption,274698.9505,137349.4753,Reported
1637,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Fishing access,650.19,0,Reported
1638,"South, Central America and Carribbean",Barbados,Capacity-enhancing,Fuel subsidies,2301463.332,1150731.666,Reported
1639,"South, Central America and Carribbean",Barbados,Ambiguous,Fisher assistance,0,0,NA
1640,"South, Central America and Carribbean",Barbados,Ambiguous,Vessel buyback,0,0,NA
1641,"South, Central America and Carribbean",Barbados,Ambiguous,Rural fisher communities,70648.09745,53748.63068,Modeled
1642,"South, Central America and Carribbean",Belize,Beneficial,Fisheries mangt.,4217228.85,4217228.85,Reported
1643,"South, Central America and Carribbean",Belize,Beneficial,Fishery R&D,307326.5328,307326.5328,Modeled
1644,"South, Central America and Carribbean",Belize,Beneficial,MPAs,9721373.393,8912754.92,Modeled
1645,"South, Central America and Carribbean",Belize,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1646,"South, Central America and Carribbean",Belize,Capacity-enhancing,Fisheries dev. projects,14255767.19,147401.6961,Modeled
1647,"South, Central America and Carribbean",Belize,Capacity-enhancing,Fishing port develop.,0,0,NA
1648,"South, Central America and Carribbean",Belize,Capacity-enhancing,Markt. & storage infrast.,332505.625,332505.625,Reported
1649,"South, Central America and Carribbean",Belize,Capacity-enhancing,Tax exemption,16781892.18,150826.8468,Modeled
1650,"South, Central America and Carribbean",Belize,Capacity-enhancing,Fishing access,15723894.71,0,Reported
1651,"South, Central America and Carribbean",Belize,Capacity-enhancing,Fuel subsidies,0,0,NA
1652,"South, Central America and Carribbean",Belize,Ambiguous,Fisher assistance,0,0,NA
1653,"South, Central America and Carribbean",Belize,Ambiguous,Vessel buyback,0,0,NA
1654,"South, Central America and Carribbean",Belize,Ambiguous,Rural fisher communities,164373.6818,12219.37705,Modeled
1655,"South, Central America and Carribbean",Brazil,Beneficial,Fisheries mangt.,42571102.79,17856828.77,Modeled
1656,"South, Central America and Carribbean",Brazil,Beneficial,Fishery R&D,53552010.3,11893074.17,Modeled
1657,"South, Central America and Carribbean",Brazil,Beneficial,MPAs,149979343.5,76880028.49,Modeled
1658,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Boat constsruct. & renov.,27928835.92,0,Modeled
1659,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Fisheries dev. projects,8257499.848,8257499.848,Modeled
1660,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Fishing port develop.,332049.0338,312056.8751,Modeled
