year,flag,vessels_total,fishing_hours_total,fishing_KWh_total,fishing_days_total,regionname,country,category,type,value,estimate_type,type_code,lsf_prop,new_value,subs_per_fishing_hour,subs_per_fishing_KWh,subs_per_fishing_day
2018,CMR,4,14825.142222222175,8500326.336480122,790,Africa,Cameroon,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,CMR,4,14825.142222222175,8500326.336480122,790,Africa,Cameroon,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,CMR,4,14825.142222222175,8500326.336480122,790,Africa,Cameroon,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,CMR,4,14825.142222222175,8500326.336480122,790,Africa,Cameroon,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Beneficial,Fisheries mangt.,408629.12,Reported,A1,0.743,303611.43616,9949.30837521505,21.230268701087034,50601.906026666664
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Beneficial,Fishery R&D,682127.97,Modeled,A2,0.783,534106.20051,17502.59265987602,37.3477965624731,89017.700085
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Beneficial,MPAs,312560.17,Modeled,A3,0.779,243484.37243,7978.952099074249,17.025836432855296,40580.72873833333
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Fisheries dev. projects,331981.57,Reported,B2,0.742,246330.32494,8072.213602992981,17.22484190268217,41055.054156666665
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Tax exemption,905912.88,Modeled,B5,0.866,784520.55408,25708.639364701383,54.858217382387295,130753.42568
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Fishing access,265119.04,Modeled,B6,1,265119.04,8687.91741991862,18.538657595256247,44186.50666666666
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,COG,3,30.515833333333337,14300.87581248816,6,Africa,Congo Republic,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Beneficial,Fisheries mangt.,8469392.83,Modeled,A1,0.743,6292758.87269,409.3778778730361,0.1644161437343653,3896.4451224086683
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Beneficial,Fishery R&D,2033403.28,Modeled,A2,0.783,1592154.7682400001,103.57824818240674,0.0415995515668631,985.8543456594429
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Beneficial,MPAs,10066398.66,Modeled,A3,0.779,7841724.55614,510.1464433333952,0.20488725816955855,4855.557000705882
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fisheries dev. projects,6362929.55,Modeled,B2,0.742,4721293.7261,307.1456010803534,0.1233571671165566,2923.401687987616
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Markt. & storage infrast.,5075356.14,Modeled,B4,0.931,4725156.56634,307.3968996557488,0.12345809475560522,2925.793539529412
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fishing access,139765.55,Modeled,B6,1,139765.55,9.092502257964142,0.0036517707452040594,86.54213622291022
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,COL,17,15371.516666666654,38273363.73280189,1615,"South, Central America and Carribbean",Colombia,Ambiguous,Rural fisher communities,1164015.75,Modeled,C3,0.159,185078.50425,12.040354134432635,0.004835699980333317,114.59969303405573
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Beneficial,Fisheries mangt.,3311832.35,Reported,A1,0.743,2460691.43605,722.459764608399,0.682829413841728,8067.840773934427
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Beneficial,Fishery R&D,137410.1,Modeled,A2,0.783,107592.1083,31.589076182959467,0.02985626526274947,352.76101081967215
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Fisheries dev. projects,7390076.37,Modeled,B2,0.742,5483436.66654,1609.938696626185,1.5216259096923461,17978.480873901637
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Fishing port develop.,47644064,Reported,B3,0.791,37686454.624000005,11064.75470174592,10.45780033354654,123562.14630819674
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Markt. & storage infrast.,383333.33,Reported,B4,0.931,356883.33023,104.78105583384828,0.09903331706718026,1170.1092794426231
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Fishing access,1622522.98,Modeled,B6,1,1622522.98,476.37324738456135,0.4502419113371603,5319.747475409836
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,COM,6,3405.9909722222237,3603669.358948207,305,Africa,Comoros,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
